uniqPlot;swrad_m1;swrad_m2;swrad_m3;swrad_m4;swrad_m5;swrad_m6;swrad_m7;swrad_m8;swrad_m9;swrad_m10;swrad_m11;swrad_m12;elev;slope;aspect
forni_2005_c;NA;NA;NA;NA;NA;14.322505;15.81931686;13.68475723;9.789567947;6.122294426;NA;NA;2509.056481;5.890215411;34.20999917
forni_2007_a;NA;NA;NA;NA;NA;14.18758392;15.6574316;13.52281284;9.663759232;6.027551174;NA;NA;2511.736952;9.407250795;3.980158149
forni_2007_b;NA;NA;NA;NA;NA;14.05971146;15.51882935;13.39132786;9.539125443;5.9217062;NA;NA;2514.273669;14.57730656;27.01411951
forni_2007_c;NA;NA;NA;NA;NA;14.05971146;15.51882935;13.39132786;9.539125443;5.9217062;NA;NA;2514.273669;14.57730656;27.01411951
forni_2009_a;NA;NA;NA;NA;NA;14.05971146;15.51882935;13.39132786;9.539125443;5.9217062;NA;NA;2514.273669;14.57730656;27.01411951
forni_2009_b;NA;NA;NA;NA;NA;14.05971146;15.51882935;13.39132786;9.539125443;5.9217062;NA;NA;2514.273669;14.57730656;27.01411951
forni_2009_c;NA;NA;NA;NA;NA;14.05971146;15.51882935;13.39132786;9.539125443;5.9217062;NA;NA;2514.273669;14.57730656;27.01411951
forni_2011_a;NA;NA;NA;NA;NA;14.18758392;15.6574316;13.52281284;9.663759232;6.027551174;NA;NA;2511.736952;9.407250795;3.980158149
forni_2011_b;NA;NA;NA;NA;NA;13.86297607;15.2883482;13.16840839;9.361338615;5.782113075;NA;NA;2525.090461;19.32631942;18.71408958
forni_2011_c;NA;NA;NA;NA;NA;13.86297607;15.2883482;13.16840839;9.361338615;5.782113075;NA;NA;2525.090461;19.32631942;18.71408958
forni_2013_a;NA;NA;NA;NA;NA;14.18758392;15.6574316;13.52281284;9.663759232;6.027551174;NA;NA;2511.736952;9.407250795;3.980158149
forni_2013_b;NA;NA;NA;NA;NA;14.28642654;15.72832108;13.60129356;9.787788391;6.160172462;NA;NA;2514.047917;11.30818415;297.7556491
forni_2013_c;NA;NA;NA;NA;NA;14.28642654;15.72832108;13.60129356;9.787788391;6.160172462;NA;NA;2514.047917;11.30818415;297.7556491
forni_2015_a;NA;NA;NA;NA;NA;14.27649021;15.75425625;13.60348606;9.722949982;6.050981522;NA;NA;2550.874799;12.02939901;359.9130372
forni_2015_b;NA;NA;NA;NA;NA;14.27649021;15.75425625;13.60348606;9.722949982;6.050981522;NA;NA;2550.874799;12.02939901;359.9130372
forni_2015_c;NA;NA;NA;NA;NA;14.27649021;15.75425625;13.60348606;9.722949982;6.050981522;NA;NA;2550.874799;12.02939901;359.9130372
forni_2017_a;NA;NA;NA;NA;NA;14.39745522;15.88221455;13.72798729;9.826109886;6.098218441;NA;NA;2561.823896;9.155441913;355.802294
forni_2017_b;NA;NA;NA;NA;NA;14.39745522;15.88221455;13.72798729;9.826109886;6.098218441;NA;NA;2561.823896;9.155441913;355.802294
forni_2017_c;NA;NA;NA;NA;NA;14.39745522;15.88221455;13.72798729;9.826109886;6.098218441;NA;NA;2561.823896;9.155441913;355.802294
frajo_1800_a;14.55366611;13.63787174;9.630726814;6.474391937;3.923038006;2.643845797;2.261048317;3.063199043;6.381537437;9.881111145;12.75713158;14.99239445;233.2880499;8.198194748;109.1826019
frajo_1800_b;14.28915501;13.33611107;9.43696022;6.342187881;3.853704691;2.585628986;2.204796076;2.971220016;6.160663128;9.634658813;12.48165321;14.72731781;234.2303075;11.50053316;130.3362048
frajo_1800_c;13.76786709;12.65896511;9.041039467;5.997606754;3.601908207;2.406074524;2.035176277;2.640637875;5.709055901;9.229866982;11.99803925;14.20738029;233.7643058;15.911836;125.1340426
frajo_1800_d;13.88055515;12.76455116;9.117618561;6.116549015;3.677459955;2.418225527;2.043399811;2.650819302;5.922350883;9.31284523;12.10420609;14.31873703;237.0701598;13.59880271;121.9992411
frajo_1800_e;14.18197918;13.10259533;9.368514061;6.301559448;3.823774338;2.580573559;2.213525772;3.00221324;6.212097168;9.636419296;12.42459011;14.46246243;240.0190986;13.47772629;101.9972305
frajo_1893_a;14.0107193;13.1693697;9.356956482;6.262054443;3.77219367;2.553029776;2.19013381;2.986672163;6.293027401;9.682870865;12.53611755;14.44026566;233.5156016;1.054379252;104.3783042
frajo_1893_b;13.95476246;13.07790661;9.30800724;6.218635082;3.750841856;2.52473712;2.154058456;2.915430546;6.158092976;9.558922768;12.46457958;14.36791039;236.4004205;6.021555883;193.3347005
frajo_1893_c;14.0107193;13.1693697;9.356956482;6.262054443;3.77219367;2.553029776;2.19013381;2.986672163;6.293027401;9.682870865;12.53611755;14.44026566;233.5156016;1.054379252;104.3783042
frajo_1893_d;14.04243946;13.22773075;9.392524719;6.302518368;3.798992157;2.58932972;2.237104893;3.068690777;6.416017532;9.786020279;12.57701111;14.4928484;237.2855355;7.594634096;47.71947638
frajo_1893_e;14.04243946;13.22773075;9.392524719;6.302518368;3.798992157;2.58932972;2.237104893;3.068690777;6.416017532;9.786020279;12.57701111;14.4928484;237.2855355;7.594634096;47.71947638
frajo_1934_a;14.32545185;13.53579235;9.649253845;6.466711998;3.952409029;2.659847021;2.298851967;3.326295137;6.637499809;10.02650928;12.94495106;14.73714352;247.6628152;10.27253367;311.7542082
frajo_1934_b;14.37011337;13.61606503;9.699932098;6.511594772;3.980665445;2.693410873;2.341310978;3.221232176;6.774814129;10.14147949;13.02029133;14.79201031;240.9576275;12.4995531;330.4553786
frajo_1934_d;14.35591698;13.57775879;9.670618057;6.489262104;3.900497913;2.674260139;2.316931486;3.182039738;6.695928097;10.08622074;12.96665096;14.78194141;236.1405652;8.724824999;340.1446521
frajo_1934_e;14.35591698;13.57775879;9.670618057;6.489262104;3.900497913;2.674260139;2.316931486;3.182039738;6.695928097;10.08622074;12.96665096;14.78194141;236.1405652;8.724824999;340.1446521
frajo_1958_a;13.56133747;12.82910061;9.051845551;6.094714642;3.717558384;2.547277451;2.293898821;3.225656986;6.403715134;9.576101303;11.92708969;14.04055977;288.0145784;17.06371933;59.04526805
frajo_1958_b;13.56133747;12.82910061;9.051845551;6.094714642;3.717558384;2.547277451;2.293898821;3.225656986;6.403715134;9.576101303;11.92708969;14.04055977;288.0145784;17.06371933;59.04526805
frajo_1958_d;13.53624058;12.93137169;9.120277405;6.169644356;3.772892237;2.629648447;2.441161394;3.478966713;6.765141964;9.813174248;12.02927876;14.02347183;286.6053908;26.81615819;33.121319
frajo_1958_e;13.20549107;12.56920433;8.780529022;6.024805546;3.688162804;2.576874018;2.307697535;3.359958887;6.532674313;9.530714989;11.73253536;13.70711422;309.8221082;27.6013012;50.58663981
gango_1780_a;1.73311007;2.040304899;2.906903982;3.850212097;5.093874931;7.668581009;7.413818836;8.773610115;9.306445122;7.89096117;4.510559082;2.672710419;3885.063908;12.04586359;235.8924184
gango_1780_b;1.736569762;2.040711403;2.904251337;3.839550495;5.080186844;7.642064095;7.394100666;8.756464958;9.284790039;7.868989944;4.49906683;2.676476955;3880.33148;10.11399045;225.8814791
gango_1780_c;1.736569762;2.040711403;2.904251337;3.839550495;5.080186844;7.642064095;7.394100666;8.756464958;9.284790039;7.868989944;4.49906683;2.676476955;3880.33148;10.11399045;225.8814791
gango_1780_d;1.732435703;2.032458544;2.8907516;3.817945004;5.055738449;7.602148056;7.360812187;8.720874786;9.239969254;7.70293808;4.469806671;2.669730663;3876.762339;8.052254638;210.5768122
gango_1780_e;1.727119803;2.023769855;2.87812233;3.802027941;5.04180336;7.5867033;7.358952045;8.717445374;9.221832275;7.678899288;4.447040081;2.452170849;3875.588308;6.813862568;194.3097107
gango_1817_a;1.640679598;1.935359716;2.78787756;3.754569054;5.039810658;7.643036366;7.405650616;8.763752937;9.194447517;7.648770332;4.146905899;2.352628946;3872.844247;6.324697374;256.8620894
gango_1817_b;1.593737483;1.880109549;2.721646309;3.693552017;4.994304657;7.601512432;7.379467964;8.731501579;9.107552528;7.396974564;4.054787159;2.494448185;3874.777861;3.517351191;290.8298744
gango_1817_c;1.568627596;1.850892901;2.685947895;3.625814438;4.962667942;7.561783791;7.338572025;8.680039406;9.037934303;7.316804886;4.001690865;2.459997654;3875.805993;3.115440154;318.0703641
gango_1817_d;1.568627596;1.850892901;2.685947895;3.625814438;4.962667942;7.561783791;7.338572025;8.680039406;9.037934303;7.316804886;4.001690865;2.459997654;3875.805993;3.115440154;318.0703641
gango_1817_e;1.593332887;1.879656196;2.720062256;3.687727928;4.982200146;7.573768139;7.34013176;8.685220718;9.074712753;7.382584095;4.190497875;2.491137981;3875.896213;3.135240174;282.8267927
gango_1849_a;1.621783495;1.7985636;2.768597126;3.742109299;5.031105995;7.633794785;7.379477501;8.725304604;9.15767765;7.608419418;4.111059666;2.528661728;3894.888331;8.896890975;263.6516349
gango_1849_b;1.558694959;1.737244487;2.689220428;3.680937767;4.996734619;7.623634815;7.37946558;8.714323044;9.081285477;7.450282097;3.99535346;2.448538065;3889.365345;8.485633802;287.4948047
gango_1849_c;1.546192765;1.729928255;2.65977478;3.641604185;4.958120346;7.572187901;7.351743698;8.688653946;9.022892952;7.366410732;3.962622404;2.432227612;3891.714034;4.370546031;316.6224869
gango_1849_d;1.627385736;1.807460904;2.766710758;3.729329824;5.012455463;7.599583149;7.357107639;8.707456589;9.134163857;7.587456226;4.114742756;2.535186291;3894.195101;5.63853698;248.8819951
gango_1849_e;1.553750873;1.741379499;2.652925491;3.618108511;4.926887512;7.523361683;7.331677914;8.669236183;8.984322548;7.324410439;3.964811325;2.442215919;3892.89185;3.266640171;43.58010986
gango_1935_a;1.621093154;1.909781337;2.678132772;3.721560717;4.993709087;7.551243305;7.270129681;8.598836899;9.062644005;7.437709332;4.093806267;2.520340681;3910.35349;5.548891796;258.1092382
gango_1935_b;1.598503351;1.887741327;2.651051521;3.652150154;4.96534729;7.517876625;7.241432667;8.565875053;9.00727272;7.369053364;4.04727459;2.49007678;3907.741661;3.930866469;265.7341954
gango_1935_c;1.63901031;1.931132197;2.697932005;3.687395334;4.982949734;7.521274567;7.24809885;8.580112457;9.053721428;7.460301399;4.120114803;2.542397499;3906.011581;4.29822515;233.3072394
gango_1935_d;1.630170941;1.918545604;2.686209917;3.669508219;4.960847855;7.4926548;7.230724812;8.562269211;9.019021034;7.423073769;4.098863125;2.530659199;3906.119352;2.621566607;217.0409839
gango_1935_e;1.686957002;1.981790781;2.751724243;3.72283864;4.991416931;7.500048161;7.224281788;8.551677704;9.043754578;7.549610615;4.199940681;2.602255583;3904.717231;5.675197451;203.501214
gango_1965_a;2.014787912;2.191176891;2.918223858;3.876381636;5.078966141;7.550282001;7.275341511;8.581824303;9.231277466;7.963050842;4.537893772;3.032416344;3942.179485;24.5986677;227.0492219
gango_1965_b;1.980746269;2.162506342;2.896296024;3.866790295;5.084980011;7.566257;7.276781082;8.590620995;9.225398064;7.921865463;4.494713783;2.987744331;3932.853533;21.68826534;225.9682095
gango_1965_c;1.980746269;2.162506342;2.896296024;3.866790295;5.084980011;7.566257;7.276781082;8.590620995;9.225398064;7.921865463;4.494713783;2.987744331;3932.853533;21.68826534;225.9682095
gango_1965_d;1.944770575;2.131609917;2.873811722;3.853191853;5.082184315;7.56875658;7.275110722;8.59467411;9.215909958;7.875057697;4.450963974;2.938010454;3926.648079;17.3020552;219.3491099
gango_1965_e;1.87264657;2.061066151;2.799250126;3.801234007;5.066945553;7.582741261;7.265906334;8.577849388;9.145102501;7.732447147;4.328158855;2.845118999;3925.532654;17.60945523;237.5019132
malad_1857_a;NA;NA;NA;NA;NA;15.40826797;15.96840477;14.14065552;10.6974659;7.18116951;NA;NA;2589.117864;27.30835741;22.06520898
malad_1857_b;NA;NA;NA;NA;NA;15.34738445;15.90286541;14.06047153;10.62125969;7.122265339;NA;NA;2594.50937;28.54592732;15.10230526
malad_1857_c;NA;NA;NA;NA;NA;15.70456409;16.28754425;14.4346962;10.92722034;7.337682724;NA;NA;2578.02772;24.63496059;13.85163675
malad_1857_d;NA;NA;NA;NA;NA;15.34738445;15.90286541;14.06047153;10.62125969;7.122265339;NA;NA;2594.50937;28.54592732;15.10230526
malad_1857_e;NA;NA;NA;NA;NA;15.40826797;15.96840477;14.14065552;10.6974659;7.18116951;NA;NA;2589.117864;27.30835741;22.06520898
malad_1902_a;NA;NA;NA;NA;NA;16.08646965;16.69676971;14.83685875;11.26556492;7.586992264;NA;NA;2661.983857;20.70087418;8.955516173
malad_1902_b;NA;NA;NA;NA;NA;16.22641373;16.84813309;14.98793507;11.39305687;7.681714058;NA;NA;2662.555983;18.66333256;7.171562441
malad_1902_c;NA;NA;NA;NA;NA;16.32849503;16.95864487;15.10204601;11.49124336;7.755418777;NA;NA;2664.198216;17.00773799;9.665097122
malad_1902_d;NA;NA;NA;NA;NA;16.32849503;16.95864487;15.10204601;11.49124336;7.755418777;NA;NA;2664.198216;17.00773799;9.665097122
malad_1902_e;NA;NA;NA;NA;NA;16.33977509;16.97183037;15.1065731;11.48492432;7.755226612;NA;NA;2665.840498;17.23271771;1.897502447
malad_1957_a;NA;NA;NA;NA;NA;NA;15.71593666;13.88559437;10.47484779;7.025271416;NA;NA;2709.676783;29.87000017;20.00404333
malad_1957_b;NA;NA;NA;NA;NA;NA;15.62198448;13.79978085;10.41727638;6.986917973;NA;NA;2718.750396;30.76853738;21.25685567
malad_1957_c;NA;NA;NA;NA;NA;NA;15.85301971;13.99825764;10.56045437;7.074507236;NA;NA;2723.822252;28.97581757;9.200901702
malad_1957_d;NA;NA;NA;NA;NA;NA;16.57898903;14.72065926;11.16728687;7.514240265;NA;NA;2738.230438;21.17906906;10.13141806
malad_1957_e;NA;NA;NA;NA;NA;NA;16.76064873;14.8765049;11.27845001;7.577629566;NA;NA;2736.387679;20.73202084;348.9083723
malad_2000_a;NA;NA;NA;NA;NA;NA;17.12703705;15.3134079;11.69435215;7.913377285;NA;NA;2756.989846;13.03268969;31.57270645
malad_2000_b;NA;NA;NA;NA;NA;NA;17.22580147;15.40633774;11.77046204;7.971214771;NA;NA;2751.9016;11.47936124;26.77314742
malad_2000_c;NA;NA;NA;NA;NA;NA;17.14462662;15.29933357;11.65965462;7.862636089;NA;NA;2759.607383;13.63833562;8.016150459
malad_2000_d;NA;NA;NA;NA;NA;NA;17.00472832;15.17048454;11.55779266;7.793002605;NA;NA;2767.010178;14.68917123;19.69970027
malad_2000_e;NA;NA;NA;NA;NA;NA;16.80353546;14.98656273;11.41295624;7.694793701;NA;NA;2774.032541;17.1769198;30.72391077
midtd_1774_a;NA;NA;NA;NA;NA;6.842361927;9.349785805;7.293485641;4.001266003;NA;NA;NA;1334.767744;13.28639752;115.956873
midtd_1774_b;NA;NA;NA;NA;NA;6.859489441;9.29472065;7.269498825;4.000526428;NA;NA;NA;1345.427815;19.44422482;118.2451361
midtd_1774_c;NA;NA;NA;NA;NA;6.859489441;9.29472065;7.269498825;4.000526428;NA;NA;NA;1345.427815;19.44422482;118.2451361
midtd_1774_d;NA;NA;NA;NA;NA;6.859489441;9.29472065;7.269498825;4.000526428;NA;NA;NA;1345.427815;19.44422482;118.2451361
midtd_1774_e;NA;NA;NA;NA;NA;6.90647316;9.426468849;7.41342783;4.075677872;NA;NA;NA;1350.286707;15.52363151;82.98800627
midtd_1888_a;NA;NA;NA;NA;NA;7.080379963;9.626191139;7.530628204;4.118502617;NA;NA;NA;1326.780789;8.601901951;71.7096417
midtd_1888_b;NA;NA;NA;NA;NA;7.080379963;9.626191139;7.530628204;4.118502617;NA;NA;NA;1326.780789;8.601901951;71.7096417
midtd_1888_c;NA;NA;NA;NA;NA;7.080379963;9.626191139;7.530628204;4.118502617;NA;NA;NA;1326.780789;8.601901951;71.7096417
midtd_1888_d;NA;NA;NA;NA;NA;7.202271938;9.739006996;7.576094151;4.117100716;1.301778793;NA;NA;1321.542936;1.661192179;189.9125512
midtd_1888_e;NA;NA;NA;NA;NA;7.037981033;9.546922684;7.462894917;4.072747707;NA;NA;NA;1323.848086;6.033108267;94.67088751
midtd_1929_a;NA;NA;NA;NA;NA;6.898430347;9.355970383;7.293655396;3.996918917;NA;NA;NA;1323.935049;9.189493468;108.1387872
midtd_1929_b;NA;NA;NA;NA;NA;6.898430347;9.355970383;7.293655396;3.996918917;NA;NA;NA;1323.935049;9.189493468;108.1387872
midtd_1929_c;NA;NA;NA;NA;NA;7.127418518;9.656606674;7.518631458;4.104072571;NA;NA;NA;1322.970042;2.040232487;83.74373037
midtd_1929_d;NA;NA;NA;NA;NA;7.127418518;9.656606674;7.518631458;4.104072571;NA;NA;NA;1322.970042;2.040232487;83.74373037
midtd_1929_e;NA;NA;NA;NA;NA;7.354571342;9.923698425;7.684936047;4.187241554;NA;NA;NA;1325.383147;4.180959733;257.8646649
midtd_1945_a;NA;NA;NA;NA;NA;7.252509594;9.803624153;7.628433228;4.163311481;NA;NA;NA;1328.165064;7.033280705;170.6508832
midtd_1945_b;NA;NA;NA;NA;NA;7.151225567;9.695408821;7.564731598;4.135660172;NA;NA;NA;1325.467515;10.19693219;139.7061663
midtd_1945_c;NA;NA;NA;NA;NA;7.252509594;9.803624153;7.628433228;4.163311481;NA;NA;NA;1328.165064;7.033280705;170.6508832
midtd_1945_d;NA;NA;NA;NA;NA;6.970598221;9.466892242;7.413154602;4.059905529;NA;NA;NA;1326.872583;11.86637171;46.43145933
midtd_1945_e;NA;NA;NA;NA;NA;7.222717285;9.798009872;7.622478008;4.157968998;NA;NA;NA;1330.416194;4.133524141;170.437924
midtd_1969_a;NA;NA;NA;NA;NA;NA;9.726356506;7.579851151;4.139965057;NA;NA;NA;1369.706185;4.177506451;26.30070912
midtd_1969_b;NA;NA;NA;NA;NA;NA;9.725566864;7.587628365;4.142831802;NA;NA;NA;1368.620162;4.491787622;100.0979512
midtd_1969_c;NA;NA;NA;NA;NA;NA;9.725566864;7.587628365;4.142831802;NA;NA;NA;1368.620162;4.491787622;100.0979512
midtd_1969_d;NA;NA;NA;NA;NA;NA;9.726356506;7.579851151;4.139965057;NA;NA;NA;1369.706185;4.177506451;26.30070912
midtd_2003_a;NA;NA;NA;NA;NA;NA;9.675351143;7.543993473;4.123708248;NA;NA;NA;1373.100449;8.546750635;10.67797177
midtd_2003_b;NA;NA;NA;NA;NA;NA;9.675351143;7.543993473;4.123708248;NA;NA;NA;1373.100449;8.546750635;10.67797177
midtd_2003_c;NA;NA;NA;NA;NA;NA;9.655720711;7.541805744;4.123351574;NA;NA;NA;1372.621845;7.827176015;48.98268592
midtd_2003_d;NA;NA;NA;NA;NA;NA;9.577924728;7.492539883;4.100688934;NA;NA;NA;1375.852787;11.227098;51.26676593
midtd_2003_e;NA;NA;NA;NA;NA;NA;9.516190529;7.45482111;4.082046986;NA;NA;NA;1366.605796;12.35856655;60.78195179
midtr_1920_a;NA;NA;NA;NA;NA;2.907945395;2.641238928;1.685351133;0.591577828;NA;NA;NA;13.30580017;6.34636102;316.3380004
midtr_1920_b;NA;NA;NA;NA;NA;2.896419764;2.635868549;1.682399154;0.590882361;NA;NA;NA;11.14829632;3.671242019;46.43600466
midtr_1920_c;NA;NA;NA;NA;NA;2.897051811;2.636584282;1.683189392;0.591510415;NA;NA;NA;16.53499325;4.416213094;15.83897821
midtr_1920_d;NA;NA;NA;NA;NA;2.877494812;2.624254704;1.676932216;0.590298176;NA;NA;NA;18.29356752;7.25077783;353.6461729
midtr_1920_e;NA;NA;NA;NA;NA;2.907052517;2.639551401;1.683789849;0.590045393;NA;NA;NA;26;2.428737587;342.5542721
midtr_1936_a;NA;NA;NA;NA;NA;2.907945395;2.641238928;1.685351133;0.591577828;NA;NA;NA;13.30580017;6.34636102;316.3380004
midtr_1936_b;NA;NA;NA;NA;NA;2.904942274;2.640677214;1.684918165;0.591296136;NA;NA;NA;12.97205002;2.443936365;36.12326104
midtr_1936_c;NA;NA;NA;NA;NA;2.874634981;2.625428677;1.678244948;0.591567636;NA;NA;NA;19.54988771;8.541496056;11.667312
midtr_1936_d;NA;NA;NA;NA;NA;2.87605238;2.624572277;1.678142667;0.591335058;NA;NA;NA;25.29841834;12.4619445;324.4014502
midtr_1936_e;NA;NA;NA;NA;NA;2.908209085;2.641361237;1.685548186;0.591104984;NA;NA;NA;30.48032562;6.885729376;319.0021125
midtr_1950_a;NA;NA;NA;NA;NA;2.892421961;2.626612186;1.674526572;0.585424185;NA;NA;NA;17.75977592;2.258901972;122.0189849
midtr_1950_b;NA;NA;NA;NA;NA;2.880542994;2.63237381;1.682045221;0.591157019;NA;NA;NA;30.03975433;11.98070229;93.12653934
midtr_1950_c;NA;NA;NA;NA;NA;2.881000519;2.631472826;1.681380749;0.591303587;NA;NA;NA;29.98325731;8.511849275;72.24993462
midtr_1950_d;NA;NA;NA;NA;NA;2.931716681;2.648638964;1.68652308;0.588004589;NA;NA;NA;27.46069536;4.644212042;218.543703
midtr_1950_e;NA;NA;NA;NA;NA;2.931453228;2.651727676;1.688913703;0.589055598;NA;NA;NA;27.07761833;5.954019344;178.6567837
midtr_1990_a;NA;NA;NA;NA;NA;NA;2.638941526;1.681561112;0.587428153;NA;NA;NA;28.57947507;6.108704088;126.3774522
midtr_1990_b;NA;NA;NA;NA;NA;NA;2.63766098;1.680657983;0.5873276;NA;NA;NA;24.19321001;0.463649137;188.8888073
midtr_1990_c;NA;NA;NA;NA;NA;NA;2.654040575;1.690633655;0.590532541;NA;NA;NA;29.72531814;4.844063587;209.7119204
midtr_1990_d;NA;NA;NA;NA;NA;2.913449526;2.643505573;1.685523748;0.590306103;NA;NA;NA;33.37698443;1.940588432;142.3208276
midtr_1990_e;NA;NA;NA;NA;NA;2.908907175;2.642711163;1.685731411;0.591082335;NA;NA;NA;33.92238937;2.085334761;112.5542665
midtr_2013_a;NA;NA;NA;NA;NA;NA;2.608645678;1.670588017;0.591173708;NA;NA;NA;55.67591716;14.10673257;2.39858089
midtr_2013_b;NA;NA;NA;NA;NA;NA;2.616165638;1.674756765;0.591591537;NA;NA;NA;55.30016254;13.84341836;61.53863991
midtr_2013_c;NA;NA;NA;NA;NA;NA;2.615134716;1.671775222;0.588575006;NA;NA;NA;47.96269446;10.79879946;75.22459666
midtr_2013_d;NA;NA;NA;NA;NA;NA;2.629158258;1.677268386;0.588063121;NA;NA;NA;46.47451724;5.305410963;105.8264434
midtr_2013_e;NA;NA;NA;NA;NA;NA;2.61802578;1.669659138;0.585564613;NA;NA;NA;42.65727269;2.83490585;81.53340228
morte_1857_a;NA;NA;NA;4.196732044;5.570376873;10.38137722;11.92028713;10.27722549;7.139208317;4.557386398;1.581145048;0.980326116;1899.004396;1.647905308;292.6744046
morte_1857_b;NA;NA;NA;3.961578369;5.46958828;10.2129631;11.72106075;10.04621696;6.96812439;4.418241024;1.540024281;0.907510877;1900.243832;9.933465012;29.06520117
morte_1857_c;NA;NA;NA;3.961578369;5.46958828;10.2129631;11.72106075;10.04621696;6.96812439;4.418241024;1.540024281;0.907510877;1900.243832;9.933465012;29.06520117
morte_1857_d;NA;NA;NA;3.641833544;5.328912258;9.933601379;11.3803215;9.753358841;6.731599808;4.243345737;1.50541532;0.880220175;1916.062357;24.22288389;41.93239754
morte_1880_a;NA;NA;NA;4.018384457;5.498925686;10.27419949;11.79576778;10.14937496;7.023033619;4.458928585;1.551724195;0.939156771;1900.997429;7.03369084;37.06704163
morte_1880_b;NA;NA;NA;3.836075544;5.418565273;10.08134937;11.55691814;9.932283401;6.854881287;4.342852592;1.537328959;0.903992712;1913.490641;19.92617168;58.95446599
morte_1880_c;NA;NA;NA;3.953914165;5.450303555;10.11258602;11.59051609;9.966148376;6.887197971;4.378987789;1.549147964;0.914013386;1916.814781;15.7836042;66.78043609
morte_1880_d;NA;NA;NA;4.033695698;5.531444073;10.25981712;11.76799393;10.13412571;7.020946026;4.481263638;1.589875102;0.965111673;1919.782119;9.121816246;84.1975298
morte_1880_e;NA;NA;NA;4.033695698;5.531444073;10.25981712;11.76799393;10.13412571;7.020946026;4.481263638;1.589875102;0.965111673;1919.782119;9.121816246;84.1975298
morte_1900_a;NA;NA;NA;4.165654659;5.509318829;10.28505898;11.80053234;10.16586685;7.049285412;4.50307703;1.58810544;0.972976983;1924.62749;6.587873429;85.94149731
morte_1900_b;NA;NA;NA;4.165654659;5.509318829;10.28505898;11.80053234;10.16586685;7.049285412;4.50307703;1.58810544;0.972976983;1924.62749;6.587873429;85.94149731
morte_1900_c;NA;NA;NA;4.202073097;5.563333511;10.27864361;11.7806015;10.1261797;7.046904087;4.513585091;1.600084066;0.985741615;1931.285005;10.31417709;101.9295884
morte_1900_d;NA;NA;NA;4.198730469;5.522349834;10.28789139;11.79830551;10.13605213;7.055388927;4.514309406;1.596031904;0.981835425;1929.757335;7.143925592;108.2069084
morte_1900_e;NA;NA;NA;4.077746868;5.458866119;10.07035065;11.53995895;9.904421806;6.874549389;4.39258337;1.547068238;0.922238469;1930.924741;11.01870807;88.20931182
morte_1920_a;NA;NA;NA;4.136974335;5.534698963;10.20439529;11.68695259;10.04737473;6.981077671;4.476155281;1.577581525;1.002334595;1956.96877;15.04846365;96.61324208
morte_1920_b;NA;NA;NA;4.12039423;5.533200264;10.23094654;11.72588158;10.07664204;6.998494148;4.479588509;1.573733687;0.994670987;1957.33703;13.71872522;89.41132021
morte_1920_c;NA;NA;NA;4.12039423;5.533200264;10.23094654;11.72588158;10.07664204;6.998494148;4.479588509;1.573733687;0.994670987;1957.33703;13.71872522;89.41132021
morte_1920_d;NA;NA;NA;4.145913124;5.556219578;10.27058029;11.77255535;10.12101269;7.032714844;4.504581928;1.582648873;1.00288713;1963.798746;13.18026044;92.90624419
morte_1920_e;NA;NA;NA;4.145913124;5.556219578;10.27058029;11.77255535;10.12101269;7.032714844;4.504581928;1.582648873;1.00288713;1963.798746;13.18026044;92.90624419
morte_1960_a;NA;NA;NA;4.131820202;5.520554066;10.25671577;11.76811123;10.10288334;7.017866611;4.47518158;1.572027206;0.983288527;2008.539734;8.58645048;76.33493985
morte_1960_b;NA;NA;NA;4.160552979;5.528540611;10.19157028;11.76327229;10.10148335;7.020573616;4.482759953;1.576808333;0.991684556;2012.398297;7.978477748;89.67100112
morte_1960_c;NA;NA;NA;4.160552979;5.528540611;10.19157028;11.76327229;10.10148335;7.020573616;4.482759953;1.576808333;0.991684556;2012.398297;7.978477748;89.67100112
morte_1960_d;NA;NA;NA;4.123892784;5.516759872;10.16830826;11.72469521;10.06903839;6.990870953;4.461173534;1.573570013;0.984635293;2018.055792;11.53544913;82.17469002
morte_1960_e;NA;NA;NA;4.123892784;5.516759872;10.16830826;11.72469521;10.06903839;6.990870953;4.461173534;1.573570013;0.984635293;2018.055792;11.53544913;82.17469002
morte_1970_a;NA;NA;NA;4.160010338;5.563572884;10.29614067;11.80767822;10.14769077;7.054145336;4.50921917;1.590597987;1.002606988;2024.592971;10.90297741;96.77638747
morte_1970_b;NA;NA;NA;4.141602993;5.549099445;10.2837944;11.79631805;10.13359737;7.04241848;4.497375965;1.583457112;0.995259643;2023.760408;9.785230134;85.82729839
morte_1970_c;NA;NA;NA;4.169280052;5.555567741;10.30191422;11.81778431;10.18231678;7.060898781;4.512342453;1.58740437;1.001681924;2018.925882;8.121799373;94.08651104
morte_1970_d;NA;NA;NA;4.169192314;5.554501534;10.30914211;11.8286047;10.19158554;7.067261219;4.514898777;1.577492118;1.000279069;2015.163208;7.477773049;94.62408442
morte_1970_e;NA;NA;NA;4.158427238;5.552874565;10.30055428;11.81700134;10.18072033;7.058168411;4.508761406;1.577311039;0.998882174;2011.344193;9.087980569;91.70569409
morte_1980_a;NA;NA;NA;NA;5.554751873;10.20376301;11.67661762;10.04796791;6.987699986;4.484035015;1.600673199;0.983393669;2039.980342;17.62714812;102.3240467
