"glacier1","date1","plot1","date2","plot2","Plot1","Plot2","beta.bact","time_diff","beta.coll","beta.euka.uni","beta.euka.animals","beta.fung","beta.inse","beta.olig","beta.sper","beta.all.ani"
"frajo",1893,"d",1958,"d","frajo_1958_d","frajo_1893_d",0.928571428571429,65,1,NA,1,0.681818181818182,0.833333333333333,1,1,0.923076923076923
"frajo",1893,"d",1958,"e","frajo_1958_e","frajo_1893_d",0.91304347826087,65,1,NA,NA,0.8,1,1,0.5,1
"frajo",1893,"e",1934,"a","frajo_1934_a","frajo_1893_e",0.89041095890411,41,0.909090909090909,1,1,0.879518072289157,0.8,0.833333333333333,0.714285714285714,0.891304347826087
"frajo",1893,"e",1934,"b","frajo_1934_b","frajo_1893_e",0.916666666666667,41,1,1,1,0.866666666666667,0.8,0.875,0.6,0.902439024390244
"frajo",1893,"e",1934,"d","frajo_1934_d","frajo_1893_e",0.923076923076923,41,1,1,1,0.942028985507246,0.866666666666667,1,0.75,0.956521739130435
"frajo",1893,"e",1934,"e","frajo_1934_e","frajo_1893_e",0.945205479452055,41,0.666666666666667,1,1,0.859375,0.888888888888889,0.8,0.75,0.84375
"frajo",1893,"e",1958,"a","frajo_1958_a","frajo_1893_e",0.864864864864865,65,0.75,NA,1,0.857142857142857,0.933333333333333,1,0.714285714285714,0.925925925925926
"frajo",1893,"e",1958,"b","frajo_1958_b","frajo_1893_e",0.861111111111111,65,1,NA,NA,0.779661016949153,0.8,1,1,0.894736842105263
"frajo",1893,"e",1958,"d","frajo_1958_d","frajo_1893_e",0.96875,65,1,NA,1,0.69811320754717,0.75,1,0.8,0.882352941176471
"frajo",1893,"e",1958,"e","frajo_1958_e","frajo_1893_e",0.805555555555556,65,1,NA,NA,0.859649122807018,0.9,1,1,0.944444444444444
"frajo",1934,"a",1934,"b","frajo_1934_b","frajo_1934_a",0.53125,0,0.5,0.8,0.611111111111111,0.647058823529412,0.736842105263158,0.75,0.666666666666667,0.654545454545455
"frajo",1934,"a",1934,"d","frajo_1934_d","frajo_1934_a",0.509615384615385,0,0.636363636363636,0.333333333333333,0.352941176470588,0.596491228070175,0.722222222222222,0.625,0.428571428571429,0.574074074074074
"frajo",1934,"a",1934,"e","frajo_1934_e","frajo_1934_a",0.641025641025641,0,0.8,1,0.928571428571429,0.904109589041096,0.761904761904762,0.7,0.428571428571429,0.8
"frajo",1934,"a",1958,"a","frajo_1958_a","frajo_1934_a",0.873015873015873,24,0.7,1,1,0.917808219178082,0.777777777777778,0.857142857142857,0.888888888888889,0.84
"frajo",1934,"a",1958,"b","frajo_1958_b","frajo_1934_a",0.90625,24,0.8,1,1,0.902777777777778,0.714285714285714,0.8,1,0.837209302325581
"frajo",1934,"a",1958,"d","frajo_1958_d","frajo_1934_a",0.983606557377049,24,0.8,1,1,0.882352941176471,0.666666666666667,0.75,1,0.829268292682927
"frajo",1934,"a",1958,"e","frajo_1958_e","frajo_1934_a",0.838709677419355,24,0.9,1,1,0.892307692307692,0.9375,0.8,1,0.933333333333333
"frajo",1934,"b",1934,"d","frajo_1934_d","frajo_1934_b",0.650485436893204,0,0.333333333333333,0.8,0.4375,0.56,0.647058823529412,0.7,0.714285714285714,0.551020408163265
"frajo",1934,"b",1934,"e","frajo_1934_e","frajo_1934_b",0.732394366197183,0,0.833333333333333,1,0.909090909090909,0.838709677419355,0.7,0.5,0.714285714285714,0.723404255319149
"frajo",1934,"b",1958,"a","frajo_1958_a","frajo_1934_b",0.829787234042553,24,0.666666666666667,1,1,0.907692307692308,0.9,0.888888888888889,0.666666666666667,0.893617021276596
"frajo",1934,"b",1958,"b","frajo_1958_b","frajo_1934_b",0.897959183673469,24,0.6,1,1,0.873015873015873,0.8,0.857142857142857,1,0.842105263157895
"frajo",1934,"b",1958,"d","frajo_1958_d","frajo_1934_b",1,24,0.6,1,0.909090909090909,0.847457627118644,0.769230769230769,0.833333333333333,1,0.8
"frajo",1934,"b",1958,"e","frajo_1958_e","frajo_1934_b",0.833333333333333,24,0.8,1,1,0.857142857142857,0.9375,0.857142857142857,0.666666666666667,0.923076923076923
"frajo",1934,"d",1934,"e","frajo_1934_e","frajo_1934_d",0.720338983050847,0,0.833333333333333,1,0.928571428571429,0.928571428571429,0.529411764705882,0.666666666666667,0.5,0.714285714285714
"frajo",1934,"d",1958,"a","frajo_1958_a","frajo_1934_d",0.905660377358491,24,0.666666666666667,1,1,0.946428571428571,0.764705882352941,0.9,0.9,0.854166666666667
"frajo",1934,"d",1958,"b","frajo_1958_b","frajo_1934_d",0.915094339622642,24,0.833333333333333,1,1,0.907407407407407,0.866666666666667,0.875,1,0.906976744186046
"frajo",1934,"d",1958,"d","frajo_1958_d","frajo_1934_d",0.980952380952381,24,0.833333333333333,1,0.928571428571429,0.901960784313726,0.75,0.857142857142857,1,0.846153846153846
"frajo",1934,"d",1958,"e","frajo_1958_e","frajo_1934_d",0.864077669902913,24,0.8,1,1,0.869565217391304,0.933333333333333,0.875,1,0.928571428571429
"frajo",1934,"e",1958,"a","frajo_1958_a","frajo_1934_e",0.864406779661017,24,0.333333333333333,1,1,0.627906976744186,0.8,0.916666666666667,0.9,0.810810810810811
"frajo",1934,"e",1958,"b","frajo_1958_b","frajo_1934_e",0.9,24,0.666666666666667,1,1,0.795918367346939,0.947368421052632,0.9,1,0.909090909090909
"frajo",1934,"e",1958,"d","frajo_1958_d","frajo_1934_e",0.982456140350877,24,0.666666666666667,1,1,0.857142857142857,0.875,0.888888888888889,1,0.866666666666667
"frajo",1934,"e",1958,"e","frajo_1958_e","frajo_1934_e",0.885245901639344,24,0.5,1,1,0.893617021276596,1,0.9,1,0.9375
"frajo",1958,"a",1958,"b","frajo_1958_b","frajo_1958_a",0.652173913043478,0,0.75,NA,1,0.619047619047619,0.769230769230769,0.5,0.8,0.727272727272727
"frajo",1958,"a",1958,"d","frajo_1958_d","frajo_1958_a",0.85,0,0.75,NA,1,0.777777777777778,0.727272727272727,0.75,0.6,0.761904761904762
"frajo",1958,"a",1958,"e","frajo_1958_e","frajo_1958_a",0.821428571428571,0,0.666666666666667,NA,1,0.866666666666667,0.846153846153846,0.8,0.8,0.818181818181818
"frajo",1958,"b",1958,"d","frajo_1958_d","frajo_1958_b",0.842105263157895,0,0,NA,1,0.472222222222222,0.571428571428571,0.5,0.5,0.5
"frajo",1958,"b",1958,"e","frajo_1958_e","frajo_1958_b",0.769230769230769,0,0.5,NA,NA,0.813953488372093,0.777777777777778,0.666666666666667,1,0.714285714285714
"frajo",1958,"d",1958,"e","frajo_1958_e","frajo_1958_d",0.956521739130435,0,0.5,NA,1,0.769230769230769,0.875,0.5,1,0.769230769230769
"gango",1780,"a",1780,"b","gango_1780_b","gango_1780_a",0.738317757009346,0,0.8,0.5,0.818181818181818,0.731958762886598,0.555555555555556,0.5,0.6,0.703703703703704
"gango",1780,"a",1780,"c","gango_1780_c","gango_1780_a",0.586466165413534,0,0.666666666666667,0.4,0.5,0.720430107526882,0.833333333333333,0,0.666666666666667,0.611111111111111
"gango",1780,"a",1780,"d","gango_1780_d","gango_1780_a",0.882352941176471,0,1,0.5,0.5,0.651685393258427,0.666666666666667,1,0.285714285714286,0.7
"gango",1780,"a",1780,"e","gango_1780_e","gango_1780_a",0.73394495412844,0,1,0.714285714285714,0.833333333333333,0.552631578947368,0.916666666666667,1,0.714285714285714,0.9
"gango",1780,"a",1817,"a","gango_1817_a","gango_1780_a",0.702479338842975,37,1,0.625,0.692307692307692,0.752136752136752,0.888888888888889,1,0.5,0.814814814814815
"gango",1780,"a",1817,"b","gango_1817_b","gango_1780_a",0.81981981981982,37,1,0.5,0.625,0.752380952380952,1,1,0.428571428571429,0.869565217391304
"gango",1780,"a",1817,"c","gango_1817_c","gango_1780_a",0.771428571428571,37,1,0.6,0.769230769230769,0.771186440677966,0.875,1,0.727272727272727,0.84
"gango",1780,"a",1817,"d","gango_1817_d","gango_1780_a",0.655737704918033,37,1,0.625,0.625,0.7375,0.909090909090909,1,0.428571428571429,0.826086956521739
"gango",1780,"a",1817,"e","gango_1817_e","gango_1780_a",0.81,37,1,0.4,0.75,0.736263736263736,0.8,1,0.7,0.8125
"gango",1780,"a",1849,"a","gango_1849_a","gango_1780_a",0.8125,69,0.5,0.625,0.888888888888889,0.845360824742268,1,1,0.555555555555556,0.894736842105263
"gango",1780,"a",1849,"b","gango_1849_b","gango_1780_a",0.766990291262136,69,1,0.625,0.909090909090909,0.670212765957447,1,1,0.571428571428571,0.95
"gango",1780,"a",1849,"c","gango_1849_c","gango_1780_a",0.909090909090909,69,1,0.6,0.777777777777778,0.674157303370786,0.875,1,0.888888888888889,0.869565217391304
"gango",1780,"a",1849,"d","gango_1849_d","gango_1780_a",0.89622641509434,69,0.875,0.666666666666667,0.916666666666667,0.760416666666667,0.666666666666667,1,0.777777777777778,0.838709677419355
"gango",1780,"a",1849,"e","gango_1849_e","gango_1780_a",0.715447154471545,69,1,0.714285714285714,0.818181818181818,0.722772277227723,1,1,0.666666666666667,0.92
"gango",1780,"a",1935,"a","gango_1935_a","gango_1780_a",0.95,155,0.75,0.75,0.8,0.752688172043011,1,1,0.625,0.888888888888889
"gango",1780,"a",1935,"b","gango_1935_b","gango_1780_a",0.673913043478261,155,0.75,0.75,0.846153846153846,0.807228915662651,1,1,0.7,0.892857142857143
"gango",1780,"a",1935,"c","gango_1935_c","gango_1780_a",0.768518518518518,155,1,0.6,0.9,0.75,0.857142857142857,1,0.666666666666667,0.904761904761905
"gango",1780,"a",1935,"d","gango_1935_d","gango_1780_a",0.719424460431655,155,1,0.714285714285714,1,0.804347826086957,0.833333333333333,1,0.625,0.95
"gango",1780,"a",1935,"e","gango_1935_e","gango_1780_a",0.882352941176471,155,1,0.8,1,0.757575757575758,0.888888888888889,1,0.666666666666667,0.967741935483871
"gango",1780,"a",1965,"a","gango_1965_a","gango_1780_a",0.875,185,1,1,1,0.961538461538462,1,1,1,1
"gango",1780,"a",1965,"b","gango_1965_b","gango_1780_a",0.804347826086957,185,1,0.75,0.909090909090909,0.915966386554622,1,1,1,0.96
"gango",1780,"a",1965,"c","gango_1965_c","gango_1780_a",0.871559633027523,185,1,0.666666666666667,1,0.924528301886792,1,1,1,1
"gango",1780,"a",1965,"d","gango_1965_d","gango_1780_a",0.858490566037736,185,1,0.666666666666667,1,0.905882352941176,1,1,0.714285714285714,1
"gango",1780,"a",1965,"e","gango_1965_e","gango_1780_a",0.922330097087379,185,1,0.8,1,0.875,1,1,1,1
"gango",1780,"b",1780,"c","gango_1780_c","gango_1780_b",0.717171717171717,0,0.5,0.25,0.875,0.711111111111111,0.909090909090909,0.5,0.666666666666667,0.8
"gango",1780,"b",1780,"d","gango_1780_d","gango_1780_b",0.822222222222222,0,1,0.4,0.714285714285714,0.670454545454545,0.818181818181818,1,0.666666666666667,0.851851851851852
"gango",1780,"b",1780,"e","gango_1780_e","gango_1780_b",0.694915254237288,0,1,0.4,0.777777777777778,0.679012345679012,0.875,1,0.875,0.882352941176471
"gango",1780,"b",1817,"a","gango_1817_a","gango_1780_b",0.628571428571429,37,1,0.571428571428571,0.833333333333333,0.745614035087719,0.928571428571429,1,0.5,0.911764705882353
"gango",1780,"b",1817,"b","gango_1817_b","gango_1780_b",0.653846153846154,37,0.9,0.4,0.666666666666667,0.825688073394495,1,1,0.625,0.892857142857143
"gango",1780,"b",1817,"c","gango_1817_c","gango_1780_b",0.666666666666667,37,1,0.5,0.818181818181818,0.685185185185185,0.923076923076923,1,0.727272727272727,0.903225806451613
"gango",1780,"b",1817,"d","gango_1817_d","gango_1780_b",0.626666666666667,37,1,0.571428571428571,0.666666666666667,0.775,0.785714285714286,0.5,0.625,0.769230769230769
"gango",1780,"b",1817,"e","gango_1817_e","gango_1780_b",0.681818181818182,37,1,0.25,0.833333333333333,0.769230769230769,0.9,1,0.7,0.909090909090909
"gango",1780,"b",1849,"a","gango_1849_a","gango_1780_b",0.56,69,1,0.571428571428571,0.833333333333333,0.761363636363636,1,1,0.555555555555556,0.96
"gango",1780,"b",1849,"b","gango_1849_b","gango_1780_b",0.5,69,1,0.571428571428571,0.875,0.729166666666667,1,1,0.571428571428571,0.96
"gango",1780,"b",1849,"c","gango_1849_c","gango_1780_b",0.825,69,1,0.5,0.857142857142857,0.789473684210526,0.727272727272727,0.5,0.888888888888889,0.807692307692308
"gango",1780,"b",1849,"d","gango_1849_d","gango_1780_b",0.755555555555556,69,0.428571428571429,0.6,0.75,0.739130434782609,0.583333333333333,0.5,0.625,0.586206896551724
"gango",1780,"b",1849,"e","gango_1849_e","gango_1780_b",0.671232876712329,69,1,0.666666666666667,0.75,0.811320754716981,0.833333333333333,1,0.666666666666667,0.857142857142857
"gango",1780,"b",1935,"a","gango_1935_a","gango_1780_b",0.9,155,0.833333333333333,0.714285714285714,0.875,0.78494623655914,0.846153846153846,0.666666666666667,0.625,0.833333333333333
"gango",1780,"b",1935,"b","gango_1935_b","gango_1780_b",0.715789473684211,155,0.833333333333333,0.5,0.8,0.829268292682927,0.833333333333333,0.5,0.818181818181818,0.8
"gango",1780,"b",1935,"c","gango_1935_c","gango_1780_b",0.666666666666667,155,0.75,0.5,0.857142857142857,0.808695652173913,0.818181818181818,1,0.8,0.833333333333333
"gango",1780,"b",1935,"d","gango_1935_d","gango_1780_b",0.75531914893617,155,0.75,0.666666666666667,1,0.885416666666667,0.8,1,0.625,0.869565217391304
"gango",1780,"b",1935,"e","gango_1935_e","gango_1780_b",0.738095238095238,155,0.833333333333333,0.75,0.909090909090909,0.736842105263158,0.846153846153846,0.5,0.909090909090909,0.84375
"gango",1780,"b",1965,"a","gango_1965_a","gango_1780_b",0.847222222222222,185,1,1,1,0.931506849315068,1,1,1,1
"gango",1780,"b",1965,"b","gango_1965_b","gango_1780_b",0.864285714285714,185,1,0.714285714285714,1,0.875,1,1,0.888888888888889,1
"gango",1780,"b",1965,"c","gango_1965_c","gango_1780_b",0.807692307692308,185,0.8,0.6,1,0.922330097087379,1,1,1,0.96551724137931
"gango",1780,"b",1965,"d","gango_1965_d","gango_1780_b",0.695652173913043,185,1,0.6,1,0.860759493670886,0.916666666666667,0.5,0.714285714285714,0.916666666666667
"gango",1780,"b",1965,"e","gango_1965_e","gango_1780_b",0.80952380952381,185,1,0.75,1,0.870967741935484,1,1,1,1
"gango",1780,"c",1780,"d","gango_1780_d","gango_1780_c",0.860215053763441,0,1,0.25,0.4,0.686046511627907,0.833333333333333,1,0.571428571428571,0.764705882352941
"gango",1780,"c",1780,"e","gango_1780_e","gango_1780_c",0.725490196078431,0,1,0.6,0.888888888888889,0.7125,1,1,0.833333333333333,0.962962962962963
"gango",1780,"c",1817,"a","gango_1817_a","gango_1780_c",0.63302752293578,37,1,0.5,0.818181818181818,0.791304347826087,0.875,1,0.571428571428571,0.875
"gango",1780,"c",1817,"b","gango_1817_b","gango_1780_c",0.77,37,0.875,0.25,0.6,0.772277227722772,1,1,0.714285714285714,0.833333333333333
"gango",1780,"c",1817,"c","gango_1817_c","gango_1780_c",0.777777777777778,37,1,0.333333333333333,0.8,0.745454545454545,0.666666666666667,1,0.666666666666667,0.8
"gango",1780,"c",1817,"d","gango_1817_d","gango_1780_c",0.607142857142857,37,1,0.5,0.6,0.712328767123288,0.777777777777778,1,0.5,0.777777777777778
"gango",1780,"c",1817,"e","gango_1817_e","gango_1780_c",0.819148936170213,37,1,0,0.5,0.682926829268293,1,1,0.625,0.833333333333333
"gango",1780,"c",1849,"a","gango_1849_a","gango_1780_c",0.737373737373737,69,1,0.5,0.8,0.806818181818182,0.8,1,0.625,0.857142857142857
"gango",1780,"c",1849,"b","gango_1849_b","gango_1780_c",0.760416666666667,69,1,0.5,0.857142857142857,0.757894736842105,1,1,0.666666666666667,0.933333333333333
"gango",1780,"c",1849,"c","gango_1849_c","gango_1780_c",0.901098901098901,69,1,0.333333333333333,0.6,0.709302325581395,1,1,0.857142857142857,0.894736842105263
"gango",1780,"c",1849,"d","gango_1849_d","gango_1780_c",0.852631578947368,69,0.714285714285714,0.5,0.875,0.821052631578947,0.9,1,0.714285714285714,0.851851851851852
"gango",1780,"c",1849,"e","gango_1849_e","gango_1780_c",0.598130841121495,69,1,0.6,0.714285714285714,0.742268041237113,1,1,0.333333333333333,0.9
"gango",1780,"c",1935,"a","gango_1935_a","gango_1780_c",0.945652173913043,155,0.75,0.666666666666667,0.857142857142857,0.747126436781609,0.875,1,0.714285714285714,0.863636363636364
"gango",1780,"c",1935,"b","gango_1935_b","gango_1780_c",0.6328125,155,0.75,0.666666666666667,0.9,0.789473684210526,1,1,0.777777777777778,0.916666666666667
"gango",1780,"c",1935,"c","gango_1935_c","gango_1780_c",0.737373737373737,155,0.5,0.333333333333333,0.833333333333333,0.823008849557522,0.833333333333333,1,0.888888888888889,0.8
"gango",1780,"c",1935,"d","gango_1935_d","gango_1780_c",0.671875,155,0.5,0.6,1,0.855555555555556,0.8,1,0.5,0.857142857142857
"gango",1780,"c",1935,"e","gango_1935_e","gango_1780_c",0.872340425531915,155,0.75,0.666666666666667,1,0.765957446808511,0.875,1,1,0.92
"gango",1780,"c",1965,"a","gango_1965_a","gango_1780_c",0.847457627118644,185,1,1,1,0.957746478873239,1,1,1,1
"gango",1780,"c",1965,"b","gango_1965_b","gango_1780_c",0.774566473988439,185,1,0.666666666666667,1,0.910714285714286,1,1,1,1
"gango",1780,"c",1965,"c","gango_1965_c","gango_1780_c",0.838383838383838,185,0.666666666666667,0.5,1,0.896907216494845,1,1,1,0.947368421052632
"gango",1780,"c",1965,"d","gango_1965_d","gango_1780_c",0.797872340425532,185,1,0.5,1,0.883116883116883,1,1,0.6,1
"gango",1780,"c",1965,"e","gango_1965_e","gango_1780_c",0.89247311827957,185,1,0.666666666666667,1,0.852272727272727,1,1,1,1
"gango",1780,"d",1780,"e","gango_1780_e","gango_1780_d",0.782608695652174,0,0.8,0.666666666666667,0.75,0.555555555555556,0.818181818181818,NA,0.6,0.791666666666667
"gango",1780,"d",1817,"a","gango_1817_a","gango_1780_d",0.80952380952381,37,1,0.571428571428571,0.818181818181818,0.727272727272727,0.75,NA,0.571428571428571,0.833333333333333
"gango",1780,"d",1817,"b","gango_1817_b","gango_1780_d",0.743589743589744,37,1,0.4,0.25,0.774509803921569,1,NA,0.714285714285714,0.842105263157895
"gango",1780,"d",1817,"c","gango_1817_c","gango_1780_d",0.694444444444444,37,1,0.5,0.8,0.700934579439252,0.875,NA,0.666666666666667,0.863636363636364
"gango",1780,"d",1817,"d","gango_1817_d","gango_1780_d",0.811594202898551,37,1,0.571428571428571,0.25,0.698630136986301,0.909090909090909,1,0.2,0.789473684210526
"gango",1780,"d",1817,"e","gango_1817_e","gango_1780_d",0.724137931034483,37,1,0.25,0.8,0.732558139534884,0.8,NA,0.625,0.846153846153846
"gango",1780,"d",1849,"a","gango_1849_a","gango_1780_d",0.866666666666667,69,1,0.571428571428571,0.8,0.872340425531915,1,NA,0.625,0.9375
"gango",1780,"d",1849,"b","gango_1849_b","gango_1780_d",0.815789473684211,69,1,0.571428571428571,0.857142857142857,0.706521739130435,1,NA,0.666666666666667,0.9375
"gango",1780,"d",1849,"c","gango_1849_c","gango_1780_d",0.631578947368421,69,0.75,0.5,0.6,0.71264367816092,0.875,1,0.857142857142857,0.777777777777778
"gango",1780,"d",1849,"d","gango_1849_d","gango_1780_d",0.939393939393939,69,0.888888888888889,0.6,1,0.730337078651685,0.8,1,0.714285714285714,0.896551724137931
"gango",1780,"d",1849,"e","gango_1849_e","gango_1780_d",0.830769230769231,69,1,0.666666666666667,0.714285714285714,0.71875,1,NA,0.571428571428571,0.904761904761905
"gango",1780,"d",1935,"a","gango_1935_a","gango_1780_d",0.85,155,1,0.714285714285714,0.666666666666667,0.735632183908046,1,1,0.714285714285714,0.916666666666667
"gango",1780,"d",1935,"b","gango_1935_b","gango_1780_d",0.865168539325843,155,1,0.714285714285714,0.777777777777778,0.776315789473684,1,1,0.625,0.92
"gango",1780,"d",1935,"c","gango_1935_c","gango_1780_d",0.785714285714286,155,1,0.5,0.833333333333333,0.781818181818182,0.857142857142857,NA,0.75,0.882352941176471
"gango",1780,"d",1935,"d","gango_1935_d","gango_1780_d",0.870588235294118,155,1,0.666666666666667,1,0.831460674157303,0.833333333333333,NA,0.5,0.9375
"gango",1780,"d",1935,"e","gango_1935_e","gango_1780_d",0.769230769230769,155,1,0.75,1,0.728260869565217,0.75,1,0.888888888888889,0.923076923076923
"gango",1780,"d",1965,"a","gango_1965_a","gango_1780_d",0.912280701754386,185,1,1,1,0.943661971830986,1,NA,1,1
"gango",1780,"d",1965,"b","gango_1965_b","gango_1780_d",0.946564885496183,185,1,0.714285714285714,1,0.891891891891892,1,NA,1,1
"gango",1780,"d",1965,"c","gango_1965_c","gango_1780_d",0.828571428571429,185,1,0.6,1,0.951456310679612,1,NA,1,1
"gango",1780,"d",1965,"d","gango_1965_d","gango_1780_d",0.852941176470588,185,1,0.6,1,0.84,1,1,0.6,1
"gango",1780,"d",1965,"e","gango_1965_e","gango_1780_d",0.84,185,1,0.75,1,0.853932584269663,1,NA,1,1
"gango",1780,"e",1817,"a","gango_1817_a","gango_1780_e",0.697368421052632,37,1,0.571428571428571,0.846153846153846,0.712871287128713,1,NA,0.833333333333333,0.939393939393939
"gango",1780,"e",1817,"b","gango_1817_b","gango_1780_e",0.696428571428571,37,1,0.666666666666667,0.714285714285714,0.75,0.888888888888889,NA,0.8,0.884615384615385
"gango",1780,"e",1817,"c","gango_1817_c","gango_1780_e",0.607843137254902,37,1,0.8,0.833333333333333,0.747572815533981,1,NA,0.875,0.933333333333333
"gango",1780,"e",1817,"d","gango_1817_d","gango_1780_e",0.658227848101266,37,1,0.75,0.714285714285714,0.73134328358209,0.785714285714286,1,0.5,0.8
"gango",1780,"e",1817,"e","gango_1817_e","gango_1780_e",0.613636363636364,37,1,0.6,0.857142857142857,0.643835616438356,0.9,NA,0.857142857142857,0.9
"gango",1780,"e",1849,"a","gango_1849_a","gango_1780_e",0.790322580645161,69,1,0.571428571428571,0.666666666666667,0.8,1,NA,0.857142857142857,0.909090909090909
"gango",1780,"e",1849,"b","gango_1849_b","gango_1780_e",0.591836734693878,69,1,0.571428571428571,0.75,0.620253164556962,1,NA,0.75,0.909090909090909
"gango",1780,"e",1849,"c","gango_1849_c","gango_1780_e",0.80952380952381,69,1,0.5,0.714285714285714,0.692307692307692,0.833333333333333,1,0.75,0.84
"gango",1780,"e",1849,"d","gango_1849_d","gango_1780_e",0.886792452830189,69,1,0.833333333333333,0.9,0.728395061728395,0.866666666666667,1,0.8,0.916666666666667
"gango",1780,"e",1849,"e","gango_1849_e","gango_1780_e",0.717948717948718,69,1,0.666666666666667,0.777777777777778,0.686046511627907,0.833333333333333,NA,0.833333333333333,0.846153846153846
"gango",1780,"e",1935,"a","gango_1935_a","gango_1780_e",0.906976744186046,155,1,0.875,0.75,0.701298701298701,0.928571428571429,1,0.8,0.9
"gango",1780,"e",1935,"b","gango_1935_b","gango_1780_e",0.75,155,1,0.714285714285714,0.7,0.742424242424242,0.727272727272727,1,0.666666666666667,0.785714285714286
"gango",1780,"e",1935,"c","gango_1935_c","gango_1780_e",0.660714285714286,155,1,0.5,0.714285714285714,0.772277227722772,0.7,NA,0.6,0.761904761904762
"gango",1780,"e",1935,"d","gango_1935_d","gango_1780_e",0.75,155,1,0.666666666666667,0.857142857142857,0.763157894736842,0.909090909090909,NA,0.8,0.909090909090909
"gango",1780,"e",1935,"e","gango_1935_e","gango_1780_e",0.727272727272727,155,1,0.75,0.818181818181818,0.695121951219512,0.75,1,0.833333333333333,0.833333333333333
"gango",1780,"e",1965,"a","gango_1965_a","gango_1780_e",0.821917808219178,185,1,1,0.875,0.934426229508197,1,NA,1,0.95
"gango",1780,"e",1965,"b","gango_1965_b","gango_1780_e",0.859154929577465,185,1,0.714285714285714,0.888888888888889,0.902912621359223,1,NA,1,0.964285714285714
"gango",1780,"e",1965,"c","gango_1965_c","gango_1780_e",0.818181818181818,185,1,0.833333333333333,1,0.923076923076923,1,NA,1,1
"gango",1780,"e",1965,"d","gango_1965_d","gango_1780_e",0.811320754716981,185,1,0.6,1,0.850746268656716,0.916666666666667,1,0.666666666666667,0.956521739130435
"gango",1780,"e",1965,"e","gango_1965_e","gango_1780_e",0.822222222222222,185,1,0.75,1,0.85,1,NA,1,1
"gango",1817,"a",1817,"b","gango_1817_b","gango_1817_a",0.626865671641791,0,1,0.571428571428571,0.8,0.8203125,1,NA,0.5,0.923076923076923
"gango",1817,"a",1817,"c","gango_1817_c","gango_1817_a",0.695652173913043,0,0.5,0.666666666666667,0.692307692307692,0.636363636363636,0.777777777777778,NA,0.5,0.708333333333333
"gango",1817,"a",1817,"d","gango_1817_d","gango_1817_a",0.611111111111111,0,1,0.5,0.8,0.836538461538462,0.923076923076923,1,0.5,0.884615384615385
"gango",1817,"a",1817,"e","gango_1817_e","gango_1817_a",0.75,0,1,0.5,0.777777777777778,0.761467889908257,1,NA,0.625,0.894736842105263
"gango",1817,"a",1849,"a","gango_1849_a","gango_1817_a",0.597014925373134,32,1,0.5,0.9,0.766355140186916,0.714285714285714,NA,0.166666666666667,0.85
"gango",1817,"a",1849,"b","gango_1849_b","gango_1817_a",0.580645161290323,32,0.5,0.5,0.818181818181818,0.693693693693694,0.833333333333333,NA,0.4,0.789473684210526
"gango",1817,"a",1849,"c","gango_1849_c","gango_1817_a",0.85,32,0.666666666666667,0.666666666666667,0.909090909090909,0.789473684210526,0.9,1,0.857142857142857,0.88
"gango",1817,"a",1849,"d","gango_1849_d","gango_1817_a",0.835820895522388,32,1,0.714285714285714,0.923076923076923,0.712962962962963,0.923076923076923,1,0.5,0.944444444444444
"gango",1817,"a",1849,"e","gango_1849_e","gango_1817_a",0.647727272727273,32,0.666666666666667,0.75,0.833333333333333,0.798387096774194,0.9,NA,0.571428571428571,0.84
"gango",1817,"a",1935,"a","gango_1935_a","gango_1817_a",0.918032786885246,118,1,0.777777777777778,0.818181818181818,0.774774774774775,1,1,0.5,0.933333333333333
"gango",1817,"a",1935,"b","gango_1935_b","gango_1817_a",0.654205607476635,118,1,0.777777777777778,0.769230769230769,0.734042553191489,1,1,0.777777777777778,0.9
"gango",1817,"a",1935,"c","gango_1935_c","gango_1817_a",0.694444444444444,118,1,0.666666666666667,0.8,0.75,0.888888888888889,NA,0.75,0.863636363636364
"gango",1817,"a",1935,"d","gango_1935_d","gango_1817_a",0.676190476190476,118,1,0.75,0.9,0.796296296296296,0.875,NA,0.5,0.904761904761905
"gango",1817,"a",1935,"e","gango_1935_e","gango_1817_a",0.80952380952381,118,0.75,0.833333333333333,0.857142857142857,0.767241379310345,0.666666666666667,1,0.75,0.785714285714286
"gango",1817,"a",1965,"a","gango_1965_a","gango_1817_a",0.833333333333333,148,1,1,1,0.936842105263158,1,NA,1,1
"gango",1817,"a",1965,"b","gango_1965_b","gango_1817_a",0.777027027027027,148,1,0.777777777777778,0.916666666666667,0.879699248120301,1,NA,1,0.962962962962963
"gango",1817,"a",1965,"c","gango_1965_c","gango_1817_a",0.8,148,1,0.5,0.8,0.892561983471074,1,NA,0.8,0.92
"gango",1817,"a",1965,"d","gango_1965_d","gango_1817_a",0.738461538461539,148,1,0.714285714285714,1,0.913461538461538,1,1,0.6,1
"gango",1817,"a",1965,"e","gango_1965_e","gango_1817_a",0.819672131147541,148,1,0.833333333333333,1,0.88695652173913,1,NA,0.833333333333333,1
"gango",1817,"b",1817,"c","gango_1817_c","gango_1817_b",0.545454545454545,0,1,0.5,0.777777777777778,0.728813559322034,1,NA,0.777777777777778,0.91304347826087
"gango",1817,"b",1817,"d","gango_1817_d","gango_1817_b",0.697368421052632,0,1,0.571428571428571,0,0.835164835164835,1,1,0.666666666666667,0.85
