name,glacier,dating,spot,date,time,lon,lat
estel_1850_e1,Glacier d'Estellette,1850,E,05/07/2018,13:28,6.83096,45.76674
estel_1850_e2,Glacier d'Estellette,1850,E,05/07/2018,13:28,6.83096,45.76674
estel_1920_a1,Glacier d'Estellette,1920,A,05/07/2018,9:48,6.82868,45.76736
estel_1920_a2,Glacier d'Estellette,1920,A,05/07/2018,9:48,6.82868,45.76736
estel_1920_b1,Glacier d'Estellette,1920,B,05/07/2018,10:16,6.8281,45.7675
estel_1920_b2,Glacier d'Estellette,1920,B,05/07/2018,10:16,6.8281,45.7675
estel_1920_c1,Glacier d'Estellette,1920,C,05/07/2018,10:32,6.82739,45.7678
estel_1920_c2,Glacier d'Estellette,1920,C,05/07/2018,10:32,6.82739,45.7678
estel_1920_d1,Glacier d'Estellette,1920,D,05/07/2018,10:42,6.82702,45.76804
estel_1920_d2,Glacier d'Estellette,1920,D,05/07/2018,10:42,6.82702,45.76804
estel_1920_e1,Glacier d'Estellette,1920,E,05/07/2018,10:54,6.82599,45.76838
estel_1920_e2,Glacier d'Estellette,1920,E,05/07/2018,10:54,6.82599,45.76838
estel_1988_a1,Glacier d'Estellette,1988,A,05/07/2018,11:21,6.82336,45.76808
estel_1988_a2,Glacier d'Estellette,1988,A,05/07/2018,11:21,6.82336,45.76808
estel_1988_b1,Glacier d'Estellette,1988,B,05/07/2018,11:35,6.82355,45.76783
estel_1988_c1,Glacier d'Estellette,1988,C,05/07/2018,11:44,6.82394,45.76763
estel_1988_d1,Glacier d'Estellette,1988,D,05/07/2018,11:51,6.82422,45.76743
estel_1988_e1,Glacier d'Estellette,1988,E,05/07/2018,12:00,6.82424,45.76707
gonga_1823_a1,Gongga,1823,A,23/08/2016,6:49,102.010838,29.578193
,Gongga,1823,B,23/08/2016,6:52,102.010766,29.578107
gonga_1823_c1,Gongga,1823,C,23/08/2016,6:56,102.010763,29.577922
gonga_1823_d1,Gongga,1823,D,23/08/2016,7:02,102.010694,29.577907
gonga_1823_e1,Gongga,1823,E,23/08/2016,7:06,102.010656,29.577744
gonga_1925_a1,Gongga,1925,A,24/08/2016,5:47,102.004532,29.574005
gonga_1925_b1,Gongga,1925,B,24/08/2016,5:52,102.004533,29.574008
,Gongga,1925,C,24/08/2016,6:01,102.004472,29.574041
,Gongga,1925,D,24/08/2016,6:08,102.004356,29.574099
gonga_1925_e1,Gongga,1925,E,24/08/2016,6:16,102.004248,29.57422
,Gongga,1936,A,23/08/2016,5:52,102.003696,29.574189
,Gongga,1936,B,23/08/2016,5:56,102.003703,29.574179
,Gongga,1936,C,23/08/2016,6:01,102.003775,29.574036
,Gongga,1936,D,23/08/2016,6:09,102.003785,29.573959
,Gongga,1936,E,23/08/2016,6:16,102.003798,29.57396
gonga_1982_a1,Gongga,1982,A,24/08/2016,4:31,101.999159,29.571373
gonga_1982_b1,Gongga,1982,B,24/08/2016,4:35,101.999207,29.571335
gonga_1982_c1,Gongga,1982,C,24/08/2016,4:41,101.999244,29.571278
gonga_1982_d1,Gongga,1982,D,24/08/2016,4:48,101.999307,29.571229
gonga_1982_e1,Gongga,1982,E,24/08/2016,4:52,101.999356,29.571194
gonga_1990_a1,Gongga,1990,A,24/08/2016,3:55,101.996737,29.569682
gonga_1990_b1,Gongga,1990,B,24/08/2016,3:57,101.996738,29.569667
gonga_1990_c1,Gongga,1990,C,24/08/2016,3:58,101.996627,29.569505
gonga_1990_d1,Gongga,1990,D,24/08/2016,3:59,101.996774,29.569453
gonga_1990_e1,Gongga,1990,E,24/08/2016,4:00,101.996803,29.569384
gonga_2000_a1,Gongga,2000,A,24/08/2016,1:52,101.993867,29.568228
gonga_2000_b1,Gongga,2000,B,24/08/2016,2:06,101.99381,29.568218
gonga_2000_c1,Gongga,2000,C,24/08/2016,2:08,101.993828,29.568193
gonga_2000_d1,Gongga,2000,D,24/08/2016,4:10,101.993783,29.568137
gonga_2000_e1,Gongga,2000,E,24/08/2016,4:11,101.993994,29.568066
gonga_2006_a1,Gongga,2006,A,23/08/2016,4:09,101.992485,29.568117
gonga_2006_b1,Gongga,2006,B,23/08/2016,4:12,101.992546,29.56805
gonga_2006_c1,Gongga,2006,C,23/08/2016,4:14,101.992643,29.567986
gonga_2006_d1,Gongga,2006,D,23/08/2016,4:18,101.992834,29.567953
gonga_2006_e1,Gongga,2006,E,23/08/2016,4:21,101.992993,29.5678
gonga_2009_a1,Gongga,2009,A,23/08/2016,3:13,101.990795,29.567682
gonga_2009_b1,Gongga,2009,B,23/08/2016,3:15,101.990841,29.56767
gonga_2009_c1,Gongga,2009,C,23/08/2016,3:20,101.990873,29.567651
gonga_2009_d1,Gongga,2009,D,23/08/2016,3:26,101.990892,29.567631
gonga_2009_e1,Gongga,2009,E,23/08/2016,3:29,101.99089,29.567625
verra_1850_a1,Grande di Verra,1850,A,11/07/2018,15:02,7.749156,45.889623
verra_1850_a2,Grande di Verra,1850,A,11/07/2018,15:02,7.749156,45.889623
verra_1850_b1,Grande di Verra,1850,B,11/07/2018,15:15,7.749065,45.889438
verra_1850_b2,Grande di Verra,1850,B,11/07/2018,15:15,7.749065,45.889438
verra_1850_c1,Grande di Verra,1850,C,11/07/2018,15:20,7.748893,45.889214
verra_1850_c2,Grande di Verra,1850,C,11/07/2018,15:20,7.748893,45.889214
verra_1850_d1,Grande di Verra,1850,D,13/07/2018,9:16,7.741649,45.890131
verra_1850_d2,Grande di Verra,1850,D,13/07/2018,9:16,7.741649,45.890131
verra_1850_e1,Grande di Verra,1850,E,13/07/2018,9:40,7.741183,45.889361
verra_1850_e2,Grande di Verra,1850,E,13/07/2018,9:40,7.741183,45.889361
verra_1870_a1,Grande di Verra,1870,A,11/07/2018,9:26,7.741318,45.886583
verra_1870_a2,Grande di Verra,1870,A,11/07/2018,9:26,7.741318,45.886583
verra_1870_b1,Grande di Verra,1870,B,11/07/2018,9:36,7.741674,45.886345
verra_1870_b2,Grande di Verra,1870,B,11/07/2018,9:36,7.741674,45.886345
verra_1870_c1,Grande di Verra,1870,C,11/07/2018,9:52,7.742213,45.886608
verra_1870_c2,Grande di Verra,1870,C,11/07/2018,9:52,7.742213,45.886608
verra_1870_d1,Grande di Verra,1870,D,11/07/2018,10:18,7.742826,45.886904
verra_1870_d2,Grande di Verra,1870,D,11/07/2018,10:18,7.742826,45.886904
verra_1870_e1,Grande di Verra,1870,E,11/07/2018,10:52,7.743681,45.88707
verra_1870_e2,Grande di Verra,1870,E,11/07/2018,10:52,7.743681,45.88707
verra_1921_a1,Grande di Verra,1921,A,11/07/2018,11:16,7.743463,45.887739
verra_1921_a2,Grande di Verra,1921,A,11/07/2018,11:16,7.743463,45.887739
verra_1921_b1,Grande di Verra,1921,B,11/07/2018,11:26,7.743774,45.887717
verra_1921_b2,Grande di Verra,1921,B,11/07/2018,11:26,7.743774,45.887717
verra_1921_c1,Grande di Verra,1921,C,11/07/2018,11:36,7.744159,45.887779
verra_1921_c2,Grande di Verra,1921,C,11/07/2018,11:36,7.744159,45.887779
verra_1921_d1,Grande di Verra,1921,D,11/07/2018,11:57,7.745353,45.887598
verra_1921_d2,Grande di Verra,1921,D,11/07/2018,11:57,7.745353,45.887598
verra_1921_e1,Grande di Verra,1921,E,11/07/2018,12:15,7.74608,45.887724
verra_1921_e2,Grande di Verra,1921,E,11/07/2018,12:15,7.74608,45.887724
verra_1950_a1,Grande di Verra,1950,A,11/07/2018,12:43,7.745917,45.888558
verra_1950_a2,Grande di Verra,1950,A,11/07/2018,12:43,7.745917,45.888558
verra_1950_b1,Grande di Verra,1950,B,11/07/2018,12:53,7.746029,45.888342
verra_1950_b2,Grande di Verra,1950,B,11/07/2018,12:53,7.746029,45.888342
verra_1950_c1,Grande di Verra,1950,C,11/07/2018,13:14,7.74655,45.88829
verra_1950_c2,Grande di Verra,1950,C,11/07/2018,13:14,7.74655,45.88829
verra_1950_d1,Grande di Verra,1950,D,11/07/2018,13:31,7.747123,45.888354
verra_1950_d2,Grande di Verra,1950,D,11/07/2018,13:31,7.747123,45.888354
verra_1950_e1,Grande di Verra,1950,E,11/07/2018,14:01,7.747925,45.888995
verra_1950_e2,Grande di Verra,1950,E,11/07/2018,14:01,7.747925,45.888995
verra_1988_a1,Grande di Verra,1988,A,12/07/2018,8:40,7.755418,45.902393
verra_1988_a2,Grande di Verra,1988,A,12/07/2018,8:40,7.755418,45.902393
verra_1988_b1,Grande di Verra,1988,B,12/07/2018,9:08,7.755464,45.902769
verra_1988_b2,Grande di Verra,1988,B,12/07/2018,9:08,7.755464,45.902769
verra_1988_c1,Grande di Verra,1988,C,12/07/2018,9:23,7.755483,45.902952
verra_1988_c2,Grande di Verra,1988,C,12/07/2018,9:23,7.755483,45.902952
verra_1988_d1,Grande di Verra,1988,D,12/07/2018,9:34,7.756072,45.903395
verra_1988_d2,Grande di Verra,1988,D,12/07/2018,9:34,7.756072,45.903395
verra_1988_e1,Grande di Verra,1988,E,12/07/2018,9:44,7.756104,45.903631
verra_1988_e2,Grande di Verra,1988,E,12/07/2018,9:44,7.756104,45.903631
verra_1998_a1,Grande di Verra,1998,A,12/07/2018,14:00,7.754939,45.903802
verra_1998_b1,Grande di Verra,1998,B,12/07/2018,13:55,7.754859,45.903825
verra_1998_c1,Grande di Verra,1998,C,12/07/2018,14:05,7.754754,45.903743
verra_2006_a1,Grande di Verra,2006,A,12/07/2018,10:33,7.753438,45.904785
verra_2006_a2,Grande di Verra,2006,A,12/07/2018,10:33,7.753438,45.904785
verra_2006_b1,Grande di Verra,2006,B,12/07/2018,10:54,7.753663,45.905095
verra_2006_b2,Grande di Verra,2006,B,12/07/2018,10:54,7.753663,45.905095
verra_2006_c1,Grande di Verra,2006,C,12/07/2018,11:05,7.753932,45.905519
verra_2006_c2,Grande di Verra,2006,C,12/07/2018,11:05,7.753932,45.905519
verra_2006_d1,Grande di Verra,2006,D,12/07/2018,11:15,7.754301,45.905731
verra_2006_d2,Grande di Verra,2006,D,12/07/2018,11:15,7.754301,45.905731
verra_2006_e1,Grande di Verra,2006,E,12/07/2018,11:30,7.754537,45.90597
verra_2006_e2,Grande di Verra,2006,E,12/07/2018,11:30,7.754537,45.90597
verra_2008_a1,Grande di Verra,2008,A,12/07/2018,12:30,7.753984,45.905674
verra_2008_b1,Grande di Verra,2008,B,12/07/2018,12:25,7.753902,45.905602
verra_2008_c1,Grande di Verra,2008,C,12/07/2018,12:27,7.753851,45.905615
verra_2010_a1,Grande di Verra,2010,A,12/07/2018,12:55,7.753794,45.905905
verra_2010_b1,Grande di Verra,2010,B,12/07/2018,12:32,7.753801,45.905864
verra_2010_c1,Grande di Verra,2010,C,12/07/2018,12:51,7.753683,45.905889
verra_2012_a1,Grande di Verra,2012,A,12/07/2018,13:07,7.753699,45.906246
verra_2012_b1,Grande di Verra,2012,B,12/07/2018,13:04,7.753617,45.906214
verra_2012_c1,Grande di Verra,2012,C,12/07/2018,13:09,7.753557,45.906219
verra_2014_c1,Grande di Verra,2014,A,12/07/2018,13:20,7.753468,45.906784
verra_2014_a1,Grande di Verra,2014,B,12/07/2018,13:14,7.753394,45.906771
verra_2014_b1,Grande di Verra,2014,C,12/07/2018,13:17,7.753326,45.906821
,Kazbegi,1881,,,,44.556,42.664
,Kazbegi,1881,,,,44.56,42.662
,Kazbegi,1881,,,,44.568,42.663
,Kazbegi,1986,,,,44.549,42.668
,Kazbegi,2014,,,,44.548,42.669
,Lewis,1870,A,05/03/2020,,37.30517,-0.16301
,Lewis,1870,B,05/03/2020,,37.30515,-0.16289
,Lewis,1870,C,05/03/2020,,37.30508,-0.16282
,Lewis,1870,D,05/03/2020,,37.30507,-0.16277
,Lewis,1934,A,06/03/2020,,37.30935,-0.16292
,Lewis,1934,B,06/03/2020,,37.30928,-0.16285
,Lewis,1934,C,06/03/2020,,37.30917,-0.16283
,Lewis,1934,D,06/03/2020,,37.30906,-0.1628
,Lewis,1934,E,06/03/2020,,37.30887,-0.16274
,Lewis,1963,A,06/03/2020,,37.31059,-0.16013
,Lewis,1963,B,06/03/2020,,37.31058,-0.16023
,Lewis,1963,C,06/03/2020,,37.31066,-0.16033
,Lewis,1963,D,06/03/2020,,37.31067,-0.16045
,Lewis,1963,E,06/03/2020,,37.3106,-0.16061
,Lewis,1974,A,06/03/2020,,37.31124,-0.15955
,Lewis,1974,B,06/03/2020,,37.31121,-0.15968
,Lewis,1974,C,06/03/2020,,37.31114,-0.15977
,Lewis,1974,D,06/03/2020,,37.311,-0.15978
,Lewis,1974,E,06/03/2020,,37.3109,-0.15985
,Lewis,1983,A,06/03/2020,,37.31142,-0.15952
,Lewis,1983,B,06/03/2020,,37.31139,-0.15961
,Lewis,1983,C,06/03/2020,,37.31137,-0.15971
,Lewis,1983,D,06/03/2020,,37.31135,-0.1598
,Lewis,1983,E,06/03/2020,,37.31144,-0.15985
,Lewis,1993,A,06/03/2020,,37.31184,-0.15952
,Lewis,1993,B,06/03/2020,,37.31183,-0.15962
,Lewis,1993,C,06/03/2020,,37.31178,-0.15969
,Lewis,1993,D,06/03/2020,,37.31168,-0.15976
,Lewis,1993,E,06/03/2020,,37.31167,-0.15987
,Lewis,2004,A,06/03/2020,,37.31294,-0.15813
,Lewis,2004,B,06/03/2020,,37.31274,-0.15821
,Lewis,2004,C,06/03/2020,,37.31272,-0.1583
,Lewis,2004,D,06/03/2020,,37.31268,-0.1584
,Lewis,2004,E,06/03/2020,,37.31265,-0.15849
lobuc_1890_a1,Lobuche,1890,1,21/10/2014,10:43,86.81153,27.95684
lobuc_1890_b1,Lobuche,1890,2,21/10/2014,10:51,86.81165,27.95661
,Lobuche,1890,3,21/10/2014,11:01,86.81188,27.95652
lobuc_1890_d1,Lobuche,1890,4,21/10/2014,11:12,86.81214,27.95641
lobuc_1890_e1,Lobuche,1890,5,21/10/2014,11:22,86.81232,27.95635
lobuc_1920_a1,Lobuche,1920,1,21/10/2014,9:09,86.8104,27.95716
lobuc_1920_b1,Lobuche,1920,2,21/10/2014,9:49,86.81072,27.95702
,Lobuche,1920,3,21/10/2014,10:04,86.81101,27.95681
lobuc_1920_d1,Lobuche,1920,4,21/10/2014,10:12,86.81116,27.95663
lobuc_1920_e1,Lobuche,1920,5,21/10/2014,10:27,86.81121,27.95641
lobuc_1950_a1,Lobuche,1950,1,20/10/2014,15:06,86.80765,27.95709
lobuc_1950_b1,Lobuche,1950,2,20/10/2014,16:50,86.80832,27.95682
,Lobuche,1950,3,20/10/2014,17:00,86.80865,27.9567
lobuc_1950_d1,Lobuche,1950,4,20/10/2014,17:10,86.80898,27.95676
lobuc_1950_e1,Lobuche,1950,5,20/10/2014,17:22,86.80928,27.95659
lobuc_1974_a1,Lobuche,1974,1,20/10/2014,15:41,86.80743,27.95652
lobuc_1974_b1,Lobuche,1974,2,20/10/2014,15:52,86.80763,27.95644
,Lobuche,1974,3,20/10/2014,16:04,86.80809,27.95616
lobuc_1974_d1,Lobuche,1974,4,20/10/2014,16:23,86.80838,27.95609
lobuc_1974_e1,Lobuche,1974,5,20/10/2014,16:36,86.80856,27.95597
lobuc_1994_a1,Lobuche,1994,1,20/10/2014,11:02,86.80724,27.9564
lobuc_1994_b1,Lobuche,1994,2,20/10/2014,11:04,86.80736,27.95638
,Lobuche,1994,3,20/10/2014,11:21,86.80742,27.95628
lobuc_1994_d1,Lobuche,1994,4,20/10/2014,11:45,86.80743,27.95615
lobuc_1994_e1,Lobuche,1994,5,20/10/2014,11:57,86.80745,27.95601
malad_1857_a1,Maladeta,1857,A,27/08/2018,14:45,0.641483,42.660869
malad_1857_b1,Maladeta,1857,B,27/08/2018,14:50,0.641288,42.660988
malad_1857_c1,Maladeta,1857,C,27/08/2018,14:55,0.641046,42.661041
malad_1857_d1,Maladeta,1857,D,27/08/2018,15:30,0.64113,42.660961
malad_1857_e1,Maladeta,1857,E,27/08/2018,15:40,0.641371,42.660922
malad_1902_a1,Maladeta,1902,A,27/08/2018,12:00,0.641092,42.65951
malad_1902_b1,Maladeta,1902,B,27/08/2018,12:10,0.640817,42.659497
malad_1902_c1,Maladeta,1902,C,27/08/2018,12:20,0.640613,42.659404
malad_1902_d1,Maladeta,1902,D,27/08/2018,12:30,0.640346,42.659417
malad_1902_e1,Maladeta,1902,E,27/08/2018,12:40,0.640079,42.659433
malad_1957_a1,Maladeta,1957,A,27/08/2018,10:15,0.640348,42.658099
malad_1957_b1,Maladeta,1957,B,27/08/2018,10:20,0.640103,42.658154
malad_1957_c1,Maladeta,1957,C,27/08/2018,10:40,0.639923,42.658057
malad_1957_d1,Maladeta,1957,D,27/08/2018,10:50,0.639716,42.657969
malad_1957_e1,Maladeta,1957,E,27/08/2018,11:00,0.639504,42.657891
malad_2000_a1,Maladeta,2000,A,27/08/2018,9:20,0.639983,42.6572
malad_2000_b1,Maladeta,2000,B,27/08/2018,9:25,0.639759,42.657257
malad_2000_c1,Maladeta,2000,C,27/08/2018,9:30,0.639601,42.657062
malad_2000_d1,Maladeta,2000,D,27/08/2018,9:40,0.639634,42.656864
malad_2000_e1,Maladeta,2000,E,2018-08-27,9:45,0.63956,42.656634
miage_1850_a1,Miage,1850,A,2014-07-08,7:40,6.869529,45.777948
miage_1850_b1,Miage,1850,B,2014-07-08,7:42,6.869539,45.777861
miage_1850_c1,Miage,1850,C,2014-07-08,7:44,6.869646,45.777815
miage_1850_d1,Miage,1850,D,2014-07-08,7:46,6.869691,45.777763
miage_1850_e1,Miage,1850,E,2014-07-08,7:50,6.869736,45.777683
miage_1985_a1,Miage,1985,A,2014-07-08,8:12,6.86888,45.779459
miage_1985_b1,Miage,1985,B,2014-07-08,8:18,6.868815,45.779503
miage_1985_c1,Miage,1985,B,2014-07-08,8:20,6.868699,45.779498
miage_1985_d1,Miage,1985,D,2014-07-08,8:26,6.868568,45.779525
miage_1985_e1,Miage,1985,E,2014-07-08,8:33,6.868508,45.779539
miage_????_a1,Miage,1400BP,A,2014-07-08,6:50,6.867288,45.777509
miage_????_b1,Miage,1400BP,B,2014-07-08,6:54,6.867139,45.777881
miage_????_c1,Miage,1400BP,C,2014-07-08,6:56,6.867206,45.778125
miage_????_d1,Miage,1400BP,D,2014-07-08,7:00,6.867377,45.778439
miage_????_e1,Miage,1400BP,E,2014-07-08,7:04,6.867846,45.778881
miage_????_a1,Miage,3000BP,A,2014-07-07,14:49,6.866251,45.777699
miage_????_b1,Miage,3000BP,B,2014-07-07,14:52,6.866057,45.777877
miage_????_c1,Miage,3000BP,C,2014-07-07,14:56,6.866002,45.778113
miage_????_d1,Miage,3000BP,D,2014-07-07,14:59,6.866016,45.778365
miage_????_e1,Miage,3000BP,E,2014-07-07,15:03,6.866148,45.778803
miage_????_a1,Miage,4200BP,A,2014-07-07,15:13,6.865896,45.778645
miage_????_b1,Miage,4200BP,B,2014-07-07,15:15,6.865877,45.778752
miage_????_c1,Miage,4200BP,C,2014-07-07,15:17,6.865894,45.778922
miage_????_d1,Miage,4200BP,D,2014-07-07,15:20,6.865946,45.779012
miage_????_e1,Miage,4200BP,E,2014-07-07,15:23,6.865934,45.779119
miage_????_a1,Miage,600-900AD,A,2014-07-08,7:13,6.868231,45.778504
miage_????_b1,Miage,600-900AD,B,2014-07-08,7:16,6.868156,45.778394
miage_????_c1,Miage,600-900AD,C,2014-07-08,7:18,6.868302,45.778103
miage_????_d1,Miage,600-900AD,D,2014-07-08,7:23,6.868646,45.777888
miage_????_e1,Miage,600-900AD,E,2014-07-08,7:27,6.86895,45.777849
miage_????_a1,Miage,600BC,A,2014-07-07,15:33,6.866978,45.778813
miage_????_b1,Miage,600BC,B,2014-07-07,15:35,6.86682,45.778642
miage_????_c1,Miage,600BC,C,2014-07-07,15:38,6.866644,45.778412
miage_????_d1,Miage,600BC,D,2014-07-07,15:40,6.86662,45.778094
miage_????_e1,Miage,600BC,E,07/07/2014,15:42,6.866733,45.777758
midtd_1774_a1,Midtdalsbreen,1774,A,21/08/2019,12:59,7.470416667,60.58348333
midtd_1774_b1,Midtdalsbreen,1774,B,21/08/2019,13:04,7.470233333,60.5835
midtd_1774_c1,Midtdalsbreen,1774,C,21/08/2019,13:09,7.470066667,60.58358333
midtd_1774_d1,Midtdalsbreen,1774,D,21/08/2019,13:12,7.4699,60.58363333
midtd_1774_e1,Midtdalsbreen,1774,E,21/08/2019,13:17,7.469783333,60.58366667
midtd_1888_a1,Midtdalsbreen,1888,A,21/08/2019,12:03,7.471616667,60.58148333
midtd_1888_b1,Midtdalsbreen,1888,B,21/08/2019,12:11,7.471783333,60.58145
midtd_1888_c1,Midtdalsbreen,1888,C,21/08/2019,12:21,7.472033333,60.58136667
midtd_1888_d1,Midtdalsbreen,1888,D,21/08/2019,12:27,7.472183333,60.58128333
midtd_1888_e1,Midtdalsbreen,1888,E,21/08/2019,12:34,7.472383333,60.58118333
midtd_1929_a1,Midtdalsbreen,1929,A,21/08/2019,10:54,7.471866667,60.58048333
midtd_1929_b1,Midtdalsbreen,1929,B,21/08/2019,11:02,7.472083333,60.58046667
midtd_1929_c1,Midtdalsbreen,1929,C,21/08/2019,11:07,7.4722,60.58046667
midtd_1929_d1,Midtdalsbreen,1929,D,21/08/2019,11:16,7.472533333,60.58048333
midtd_1929_e1,Midtdalsbreen,1929,E,21/08/2019,11:20,7.47275,60.58038333
midtd_1945_a1,Midtdalsbreen,1945,A,20/08/2019,14:21,7.470483333,60.57766667
midtd_1945_b1,Midtdalsbreen,1945,B,20/08/2019,14:26,7.470766667,60.57761667
midtd_1945_c1,Midtdalsbreen,1945,C,20/08/2019,14:35,7.4704,60.57753333
midtd_1945_d1,Midtdalsbreen,1945,D,20/08/2019,14:37,7.470133333,60.57666667
midtd_1945_e1,Midtdalsbreen,1945,E,20/08/2019,14:46,7.47055,60.57785
midtd_1969_a1,Midtdalsbreen,1969,A,20/08/2019,12:38,7.469433333,60.57415
midtd_1969_b1,Midtdalsbreen,1969,BB,20/08/2019,13:28,7.469483333,60.57433333
midtd_1969_c1,Midtdalsbreen,1969,CC,20/08/2019,13:33,7.46965,60.5743
midtd_1969_d1,Midtdalsbreen,1969,DD,20/08/2019,13:37,7.469566667,60.5742
midtd_2003_a1,Midtdalsbreen,2003,A,20/08/2019,11:49,7.4693,60.5739
midtd_2003_b1,Midtdalsbreen,2003,B,20/08/2019,12:03,7.469533333,60.57378333
midtd_2003_c1,Midtdalsbreen,2003,C,20/08/2019,12:15,7.46985,60.5737
midtd_2003_d1,Midtdalsbreen,2003,D,20/08/2019,12:17,7.470183333,60.57358333
midtd_2003_e1,Midtdalsbreen,2003,E,2019-08-20,12:20,7.4706,60.57353333
midtr_1920_a1,Midtre Lovénbreen,1920,A,2019-07-17,10:56,12.04071,78.90521
midtr_1920_b1,Midtre Lovénbreen,1920,B,2019-07-17,11:17,12.03744,78.90527
midtr_1920_c1,Midtre Lovénbreen,1920,C,2019-07-17,11:29,12.03084,78.90455
midtr_1920_d1,Midtre Lovénbreen,1920,D,2019-07-17,11:58,12.02781,78.90394
midtr_1920_e1,Midtre Lovénbreen,1920,E,2019-07-17,12:19,12.02469,78.90314
midtr_1936_a1,Midtre Lovénbreen,1936,A,2019-07-17,10:45,12.0403,78.90508
midtr_1936_b1,Midtre Lovénbreen,1936,B,2019-07-17,11:09,12.03737,78.90501
midtr_1936_c1,Midtre Lovénbreen,1936,C,2019-07-17,11:38,12.03164,78.90433
midtr_1936_d1,Midtre Lovénbreen,1936,D,2019-07-17,11:49,12.02849,78.90363
midtr_1936_e1,Midtre Lovénbreen,1936,E,2019-07-17,12:11,12.0258,78.90288
midtr_1950_a1,Midtre Lovénbreen,1950,A,2019-07-17,12:43,12.03831,78.90183
midtr_1950_b1,Midtre Lovénbreen,1950,B,2019-07-17,12:52,12.03676,78.90158
midtr_1950_c1,Midtre Lovénbreen,1950,C,2019-07-17,13:02,12.03557,78.90133
midtr_1950_d1,Midtre Lovénbreen,1950,D,2019-07-17,13:17,12.03363,78.9012
midtr_1950_e1,Midtre Lovénbreen,1950,E,2019-07-17,13:25,12.0317,78.901
midtr_1990_a1,Midtre Lovénbreen,1990,A,2019-07-17,14:02,12.04235,78.89846
midtr_1990_b1,Midtre Lovénbreen,1990,B,2019-07-17,14:12,12.04389,78.89822
midtr_1990_c1,Midtre Lovénbreen,1990,C,2019-07-17,14:35,12.04973,78.89827
midtr_1990_d1,Midtre Lovénbreen,1990,D,2019-07-17,14:48,12.05184,78.89828
midtr_1990_e1,Midtre Lovénbreen,1990,E,2019-07-17,14:58,12.05461,78.89817
midtr_2013_a1,Midtre Lovénbreen,2013,A,2019-07-17,15:14,12.05558,78.89642
midtr_2013_b1,Midtre Lovénbreen,2013,B,2019-07-17,15:27,12.05731,78.89623
midtr_2013_c1,Midtre Lovénbreen,2013,C,2019-07-17,15:36,12.05915,78.89607
midtr_2013_d1,Midtre Lovénbreen,2013,D,2019-07-17,15:46,12.06064,78.89599
midtr_2013_e1,Midtre Lovénbreen,2013,E,2019-07-17,15:55,12.06197,78.89587
midtr_supr_a1,Midtre Lovénbreen,SUPRA,A,2019-07-17,16:04,12.0598,78.89526
midtr_supr_b1,Midtre Lovénbreen,SUPRA,B,2019-07-17,16:08,12.05848,78.89539
midtr_supr_c1,Midtre Lovénbreen,SUPRA,C,2019-07-17,16:14,12.05561,78.89539
midtr_supr_d1,Midtre Lovénbreen,SUPRA,D,2019-07-17,16:19,12.0533,78.89577
midtr_supr_e1,Midtre Lovénbreen,SUPRA,E,17/07/2019,16:24,12.05132,78.89578
morte_1857_a1,Morteratsch,1857,A,17/07/2018,9:00,9.941545,46.448773
morte_1857_a2,Morteratsch,1857,A,17/07/2018,9:00,9.941545,46.448773
morte_1857_b1,Morteratsch,1857,B,17/07/2018,9:18,9.941353,46.448676
morte_1857_b2,Morteratsch,1857,B,17/07/2018,9:18,9.941353,46.448676
morte_1857_c1,Morteratsch,1857,C,17/07/2018,9:30,9.941149,46.448554
morte_1857_c2,Morteratsch,1857,C,17/07/2018,9:30,9.941149,46.448554
morte_1857_d1,Morteratsch,1857,D,17/07/2018,9:40,9.941023,46.448299
morte_1857_d2,Morteratsch,1857,D,17/07/2018,9:40,9.941023,46.448299
morte_1880_a1,Morteratsch,1880,A,17/07/2018,10:20,9.94151,46.448298
morte_1880_a2,Morteratsch,1880,A,17/07/2018,10:20,9.94151,46.448298
morte_1880_b1,Morteratsch,1880,B,17/07/2018,10:45,9.941449,46.448086
morte_1880_b2,Morteratsch,1880,B,17/07/2018,10:45,9.941449,46.448086
morte_1880_c1,Morteratsch,1880,C,17/07/2018,11:01,9.94128,46.44792
morte_1880_c2,Morteratsch,1880,C,17/07/2018,11:01,9.94128,46.44792
morte_1880_d1,Morteratsch,1880,D,17/07/2018,11:13,9.94129,46.44758
morte_1880_d2,Morteratsch,1880,D,17/07/2018,11:13,9.94129,46.44758
morte_1880_e1,Morteratsch,1880,E,17/07/2018,11:27,9.941209,46.447519
morte_1880_e2,Morteratsch,1880,E,17/07/2018,11:27,9.941209,46.447519
morte_1900_a1,Morteratsch,1900,A,17/07/2018,12:02,9.94051,46.44576
morte_1900_a2,Morteratsch,1900,A,17/07/2018,12:02,9.94051,46.44576
morte_1900_b1,Morteratsch,1900,B,17/07/2018,12:13,9.94031,46.44572
morte_1900_b2,Morteratsch,1900,B,17/07/2018,12:13,9.94031,46.44572
morte_1900_c1,Morteratsch,1900,C,17/07/2018,5:31,9.940094,46.445628
morte_1900_c2,Morteratsch,1900,C,17/07/2018,5:31,9.940094,46.445628
morte_1900_d1,Morteratsch,1900,D,17/07/2018,12:45,9.93995,46.44547
morte_1900_d2,Morteratsch,1900,D,17/07/2018,12:45,9.93995,46.44547
morte_1900_e1,Morteratsch,1900,E,17/07/2018,12:55,9.93958,46.44511
