"lon","lat","name","glacier","dating","date","nmonths","meanS","meanT","ndvi","twi","slope","slope_buf","tpi","nmonths_new","meanS_new","meanT_new"
19.92345,69.39265,"stein_1993_c1","Steindalsbreen","1993","27/08/2019",1,100,14.8902559280396,0.12689410323376,13.4555035949459,15.8756328566221,15.1165728216198,-1.72637230022792,3,49.9375883789718,6.17232545216878
19.92415,69.3922,"stein_1993_d1","Steindalsbreen","1993","27/08/2019",1,100,12.7335977554321,0.121629184571884,10.0989382122649,11.970405873707,13.8361707271919,0.8537380749882,3,49.9562734095306,5.75246254603068
19.92452,69.39188,"stein_1993_e1","Steindalsbreen","1993","27/08/2019",1,100,12.783860206604,0.0924052590541852,10.3128331892394,9.22151323288799,13.3772485952041,1.14058196094373,3,49.9142339200064,5.76192871729533
19.9159,69.39423,"stein_2006_a1","Steindalsbreen","2006","27/08/2019",3,55.0770423077532,9.02956056594849,0.0835242419496127,11.7984473480244,16.5115307579794,11.2494427128522,-2.63615190077741,3,55.0770423077532,6.04862427711487
19.91737,69.39393,"stein_2006_b1","Steindalsbreen","2006","27/08/2019",2,65.0596257496995,8.87200510501862,0.0629170933029738,10.1729458180117,2.07981098303913,11.5326320520202,7.00544448160537,3,53.3585308549909,6.16730602582296
19.91878,69.39357,"stein_2006_c1","Steindalsbreen","2006","27/08/2019",1,100,10.3428201675415,0.076051886524054,11.0195032888823,28.3035933496698,12.7117312269344,0.134050230321634,3,51.329122772354,5.48502178986867
19.91935,69.39328,"stein_2006_d1","Steindalsbreen","2006","27/08/2019",1,100,12.4024076461792,0.0844667637064625,11.216791661484,24.7842490167367,13.3848732575878,3.91589882385728,3,50.6597499553457,5.92089855670929
19.92013,69.39203,"stein_2006_e1","Steindalsbreen","2006","27/08/2019",1,100,13.7773895263672,0.130451108311241,8.39858124751028,18.7921880572211,12.41335080696,-1.90210143013877,3,48.2642607904864,5.70659085114797
19.9142,69.3943,"stein_2011_a1","Steindalsbreen","2011","27/08/2019",3,53.1453611391415,8.84577886263529,0.0763831410245017,9.78735433162709,5.78092125532373,10.2902781334719,-0.0406768439002008,3,53.1453611391415,5.80147520701091
19.91527,69.39423,"stein_2011_b1","Steindalsbreen","2011","27/08/2019",3,54.3673273550799,8.93707418441772,0.125922404456119,8.36543254818938,13.1130408724366,10.4752327705555,5.48903171423251,3,54.3673273550799,5.95639403661092
19.91557,69.39382,"stein_2011_c1","Steindalsbreen","2011","27/08/2019",2,65.2018045590383,6.38904654979706,0.114021542731688,12.0486141980007,14.2427083510239,10.3669393271531,-0.089071338523695,3,52.2225952981708,5.21981438000997
19.91682,69.39372,"stein_2011_d1","Steindalsbreen","2011","27/08/2019",2,65.5172614146215,6.53556913137436,0.135919544118115,14.4773014170971,4.31476578093015,10.778007267679,-6.23803598437678,3,52.7656321219423,5.54546713829041
19.91707,69.39358,"stein_2011_e1","Steindalsbreen","2011","27/08/2019",2,65.1622581363442,6.04103252291679,0.11943849009027,13.9514159214211,4.98484720423927,10.8403840576927,-6.11778830481103,3,51.8274021645836,5.45421552658081
19.91287,69.39435,"stein_2015_a1","Steindalsbreen","2015","27/08/2019",2,61.0941106825761,8.50994086265564,0.0642817565661884,9.01693518817459,19.1696473960364,9.41000930620453,-0.852753172576058,3,50.7014287072646,5.34322166442871
