Glacier	uniqPlot	Year	Plot	lon	lat	sper.q1	bact.q1	coll.q1	olig.q1	inse.q1	euka.uni.q1	euka.ani.q1	fung.q1	sper.q0	bact.q0	coll.q0	olig.q0	inse.q0	euka.uni.q0	euka.ani.q0	fung.q0	glacier	time	ph1	c	n	p	ph	lg_n	lg_p	lg_time	ndvi	twi	meanT_new								
sforz	sforz_1954_e	1954	e	10.511031	46.35213	1.888744858	108.9147385	1	1	1.004573622	1	1	2.882101439	4	234	0	1	2	0	1	12	Sforzellina	64	7.22	0.07	0	2050.274939	7.22	-4.605170186	7.62572918	4.158883083	0.119791075	11.67776061	5.952475941								
sforz	sforz_1989_a	1989	a	10.510798	46.35146	2.732602805	67.78591012	1	1	1	5.439866688	2.851423448	24.98994835	6	266	0	0	1	8	3	66	Sforzellina	29	6.57	0.1222	0	2141.222946	6.57	-4.605170186	7.669132415	3.36729583	0.082501507	13.06605905	5.77036528								
sforz	sforz_1989_b	1989	b	10.511026	46.351491	1.932300475	21.16511317	1	1	2.823802428	3.202949879	1	22.04298268	3	40	1	0	4	5	0	55	Sforzellina	29	6.48	0.1096	0	1453.537655	6.48	-4.605170186	7.281755626	3.36729583	0.086901532	13.06605905	5.77036528								
sforz	sforz_1989_c	1989	c	10.511271	46.351489	1	70.46668918	1	1	1.503848604	1	1.880502032	10.39840497	0	134	0	0	3	0	2	18	Sforzellina	29	6.54	0.2429	0	2520.854441	6.54	-4.605170186	7.832353187	3.36729583	0.102518507	13.43601093	5.747413248								
sforz	sforz_1989_d	1989	d	10.511462	46.351503	2.699779181	101.9107467	1	1	1	2.719447609	1.901598381	7.837649891	5	255	0	0	0	5	2	22	Sforzellina	29	6.95	0.1166	0	1994.610269	6.95	-4.605170186	7.598203957	3.36729583	0.107988589	13.34688371	5.719067287								
sforz	sforz_1989_e	1989	e	10.511634	46.351552	1	62.01145912	1	1.994085753	1	2.939596109	1	11.89575099	0	105	1	2	1	3	1	46	Sforzellina	29	7.06	0.1111	0	1521.371555	7.06	-4.605170186	7.327367546	3.36729583	0.109452002	13.34688371	5.719067287								
sforz	sforz_2003_a	2003	a	10.511567	46.35102	1	63.24754902	1	1	3.959023139	3.234784774	1.96342606	16.72406818	1	100	0	0	7	4	5	45	Sforzellina	15	6.14	0.1861	0	2209.675643	6.14	-4.605170186	7.700601016	2.708050201	0.098992263	13.06887717	5.419861324								
sforz	sforz_2003_b	2003	b	10.511908	46.351037	1.007765194	126.5406649	1	1	1.01944707	1	1	5.931805877	2	295	0	0	2	1	0	10	Sforzellina	15	6.19	0.1604	0	4972.296554	6.19	-4.605170186	8.511637096	2.708050201	0.097115936	13.73424337	5.394876249								
sforz	sforz_2003_c	2003	c	10.512198	46.351213	1.869896484	83.60672262	1	1	3.543809709	1	1.794898922	11.69537734	2	191	0	0	6	1	3	33	Sforzellina	15	7.24	0.0632	0	1510.940903	7.24	-4.605170186	7.32048785	2.708050201	0.1706344	14.8956239	5.583519217								
sforz	sforz_2003_d	2003	d	10.51053	46.351072	1.984168714	62.44977509	1	1	1.733383924	1	1	3.277794844	2	126	1	0	2	0	0	4	Sforzellina	15	7.65	0.0568	0	1626.198642	7.65	-4.605170186	7.394000449	2.708050201	0.115052056	13.24457485	5.47373499								
sforz	sforz_2003_e	2003	e	10.510441	46.350988	1	32.23286569	1	1	1	1	1	1	0	49	0	0	0	0	0	0	Sforzellina	15	6.83	0.0206	0	1340.529617	6.83	-4.605170186	7.200820051	2.708050201	0.117717241	13.24457485	5.47373499								
slore	slore_1536_a	1536	a	-72.31521	-47.51169	1.635356178	9.332249388	6.095489515	1.748035886	7.626905517	1	1.94697803	5.980751782	2	11	10	2	19	0	2	20	San Lorenzo	483	5.54	3.332380056	0.198458835	56142.83276	5.54	-1.568013689	10.93565431	6.180016654	0.771279489	9.541287636	6.67284386								
slore	slore_1536_b	1536	b	-72.31416	-47.51354	1	65.25657158	5.312247409	1	6.243156367	1	1	3.147420845	1	84	12	1	16	1	1	22	San Lorenzo	483	5.58	4.941251278	0.315924525	59162.0573	5.58	-1.121089442	10.98803569	6.180016654	0.749392359	10.63874763	7.729554176								
slore	slore_1536_c	1536	c	-72.31441	-47.51394	1	29.64143565	7.763376951	1	9.707413159	1	4.583831617	4.987870859	1	43	12	1	24	0	5	22	San Lorenzo	483	5.8	3.327074051	0.203560159	25403.8278	5.8	-1.543836713	10.14265514	6.180016654	0.809702297	10.30186233	7.665683055								
slore	slore_1536_d	1536	d	-72.31462	-47.51425	1.029572193	16.05582694	4.068226555	1.925906002	6.027632245	2.996539791	5.837461148	6.78628185	2	17	9	2	11	3	7	20	San Lorenzo	483	5.08	22.4402504	0.645281374	39326.33716	5.08	-0.422690556	10.57964973	6.180016654	0.803540447	10.48975868	7.731497478								
slore	slore_1536_e	1536	e	-72.31515	-47.51474	1	47.26465398	4.141186626	1	4.424222896	3.836603173	5.911724155	10.47391408	1	64	7	0	15	4	7	49	San Lorenzo	483	5.94	6.993406773	0.315541208	43065.22394	5.94	-1.122266227	10.67047108	6.180016654	0.817885018	11.33875893	7.715494061								
slore	slore_1802_a	1802	a	-72.32488	-47.5399	1	25.57729769	1.735125818	1	1.955039116	1	1	3.384693133	0	46	2	0	3	0	1	18	San Lorenzo	217	6.67	7.780948162	0.388487458	20302.09908	6.67	-0.920079254	9.918479563	5.379897354	0.09048673	11.56507984	6.640190035								
slore	slore_1802_b	1802	b	-72.32385	-47.53888	1.656941325	63.74072689	1	1	1	2.134249996	5.440572177	3.931124443	6	83	0	0	1	3	8	20	San Lorenzo	217	6.58	0.444089293	0.027584467	2080.878478	6.58	-3.281164423	7.640545429	5.379897354	0.201487116	11.19156201	6.925029553								
slore	slore_1802_c	1802	c	-72.32002	-47.52717	1	15.77895113	1	1	1	1	1	6.253631735	0	30	0	0	0	0	0	33	San Lorenzo	217	6.15	3.908444643	0.149040714	4273.134561	6.15	-1.838595047	8.360102926	5.379897354	0.110109983	10.93725953	9.230957614								
slore	slore_1802_d	1802	d	-72.31955	-47.52514	1	108.54873	1.740459004	1	2.174513798	10.63577743	12.66130019	19.28209798	1	182	6	0	13	13	19	58	San Lorenzo	217	6.05	0.603770316	0	1577.535892	6.05	-4.605170186	7.363619347	5.379897354	0.235835625	13.44581806	9.170926756								
slore	slore_1802_e	1802	e	-72.3179	-47.52195	2.975869305	17.92017293	1	1	6.285941372	1	2.004361295	12.1279943	3	22	1	1	12	0	3	29	San Lorenzo	217	5.75	15.86412811	0.464033216	43608.0098	5.75	-0.746477883	10.68299612	5.379897354	0.421260393	14.2715148	9.307429552								
slore	slore_1943_a	1943	a	-72.31948	-47.53191	2.920747347	58.29735867	1	1	3.310079313	7.155804896	11.48565202	8.71534191	3	82	1	0	5	8	16	42	San Lorenzo	76	7.2	0.782771945	0.049232583	827.3720744	7.2	-2.826283492	6.718254502	4.33073334	0.080126428	9.137992414	8.424660047								
slore	slore_1943_b	1943	b	-72.32026	-47.53236	2.3640824	23.78449653	1	1	1.637623002	3.679114988	6.296905828	5.063811988	3	27	1	1	5	7	10	35	San Lorenzo	76	6.47	0.441272467	0.026075063	2312.39248	6.47	-3.32215342	7.746037973	4.33073334	0.091077468	12.09179343	8.190255761								
slore	slore_1943_c	1943	c	-72.31939	-47.53218	1	76.97314103	1	1	2.73710546	5.229643642	9.126484503	4.128933757	1	129	1	0	4	6	11	23	San Lorenzo	76	6.36	1.706979632	0.081467398	3321.50062	6.36	-2.391772682	8.108171954	4.33073334	0.054403763	9.532847385	8.28690301								
slore	slore_1943_d	1943	d	-72.31809	-47.53187	1	29.19893215	1.431462933	1	2.953806266	1	2.435837086	3.498646165	1	42	2	0	6	1	3	11	San Lorenzo	76	6.44	0.480579406	0	3701.906882	6.44	-4.605170186	8.216603339	4.33073334	0.091554456	8.655858765	8.17654554								
slore	slore_1943_e	1943	e	-72.31788	-47.53144	1	11.72617165	1	1	1.445113869	2.274228723	5.063436494	7.3263114	1	21	1	0	2	3	7	22	San Lorenzo	76	6.37	0.674661934	0.036069985	1934.05077	6.37	-3.077593615	7.567371927	4.33073334	0.058424635	8.623417525	8.339355522								
slore	slore_1996_a	1996	a	-72.32575	-47.5423	1	19.18675786	1	1	1	1.28447004	2.826859374	4.256764296	0	28	0	0	1	2	3	16	San Lorenzo	23	6.68	0.013966758	0	1469.675961	6.68	-4.605170186	7.292797221	3.135494216	0.044845818	15.63676952	7.629482732								
slore	slore_1996_b	1996	b	-72.32547	-47.54211	1	10.82913105	1	1	1	1	1	1	1	21	0	0	0	0	0	0	San Lorenzo	23	6.94	0.010449129	0	2201.316743	6.94	-4.605170186	7.69681098	3.135494216	0.039095895	15.01282777	7.762923619								
slore	slore_1996_c	1996	c	-72.32506	-47.54221	1	25.16025397	1	1	2.045238452	3.788573196	5.600514231	5.370413272	0	38	1	0	4	4	7	14	San Lorenzo	23	5.56	0.016560497	0	2599.313774	5.56	-4.605170186	7.863002756	3.135494216	0.038252848	14.54725678	7.814549397								
slore	slore_1996_d	1996	d	-72.32446	-47.5421	1	48.275904	1	1	2.199990234	1.863817933	1.71246756	5.032303704	1	103	0	0	4	2	2	37	San Lorenzo	23	6.36	0.035486732	0	3187.387242	6.36	-4.605170186	8.066956814	3.135494216	0.039005755	13.97067824	7.857135309								
slore	slore_1996_e	1996	e	-72.32395	-47.542	1	61.26366174	1.562518705	1	1.48899857	2.427075873	3.0967409	7.884921838	0	102	2	0	2	4	4	22	San Lorenzo	23	6.85	0.020871751	0	1504.172015	6.85	-4.605170186	7.315997869	3.135494216	0.06276963	14.03969679	6.65382532								
slore	slore_2011_a	2011	a	-72.32496	-47.5423	1	4.771897928	1	1	1.293457209	1	1	1	0	6	0	0	2	0	0	0	San Lorenzo	8	7.35	0.006927587	0	1555.381005	7.35	-4.605170186	7.349475814	2.079441542	0.061372336	14.54725678	7.814549397								
slore	slore_2011_b	2011	b	-72.3247	-47.54231	1	31.41665954	1	1	1	1	1	2.308856796	0	57	0	0	1	0	1	4	San Lorenzo	8	5.68	0.026186863	0	1598.373177	5.68	-4.605170186	7.376741627	2.079441542	0.04954056	10.03870339	7.808982378								
slore	slore_2011_c	2011	c	-72.32443	-47.54229	1	25.06674152	1	1	1	1	1	1	0	41	0	0	1	0	0	1	San Lorenzo	8	6.01	0.007205951	0	2156.056927	6.01	-4.605170186	7.676036336	2.079441542	0.051970528	13.97067824	7.857135309								
slore	slore_2011_d	2011	d	-72.32426	-47.54236	1	37.7404704	1	1	1	1	1	1.699053716	0	69	0	0	1	0	0	3	San Lorenzo	8	6.4	0.016245943	0	2687.343964	6.4	-4.605170186	7.896308611	2.079441542	0.046944406	10.38651556	7.837441757								
slore	slore_2011_e	2011	e	-72.32395	-47.54249	4.759887808	61.65996986	1	1	1	1.741358325	1	3.439092969	5	101	1	0	1	2	1	6	San Lorenzo	8	6.62	0.014107991	0	1682.601514	6.62	-4.605170186	7.428096395	2.079441542	0.039291264	10.56334284	7.86614249								
solhe	solhe_1820_a	1820	a	-19.367407	63.525999	2.879733307	30.7881444	3.106386111	1.998583818	2.633426201	2.991210917	3.652158025	2.817612066	3	38	4	2	10	3	6	17	Sólheimajökull	199	6.47	2.607242107	0.093452752	4433.200993	6.47	-2.268640276	8.396877174	5.293304825	0.418707403	11.86606377	7.853409939								
solhe	solhe_1820_b	1820	b	-19.366926	63.526045	2.234025195	24.82075924	3.322683813	1	2.018347412	1.998706211	5.200718483	31.46414747	3	30	4	1	6	2	8	57	Sólheimajökull	199	7.04	0.799311221	0.041204948	3696.006894	7.04	-2.971919111	8.215008298	5.293304825	0.39874976	9.583953922	7.840731541								
solhe	solhe_1820_c	1820	c	-19.366668	63.526201	2.250075347	14.42319519	5.676762195	2.021831635	8.51429319	1	3.382619014	10.04852131	3	17	9	3	17	1	4	27	Sólheimajökull	199	6.94	1.57745111	0.07343331	3684.463868	6.94	-2.483707651	8.211880304	5.293304825	0.441814139	9.583953922	7.840731541								
solhe	solhe_1820_d	1820	d	-19.371441	63.52565	1	46.50288462	4.116064107	1.984723574	6.391593827	2.939846456	6.531720778	3.218635229	1	57	6	2	10	3	10	24	Sólheimajökull	199	6.93	2.207790613	0.118834309	7458.970432	6.93	-2.049228124	8.917172672	5.293304825	0.51298733	9.933103236	8.014181859								
solhe	solhe_1820_e	1820	e	-19.37064	63.525606	1	16.06359255	1.902574447	3.605187703	5.716002491	3.688058221	12.7264273	4.289291565	1	18	4	4	15	4	16	28	Sólheimajökull	199	6.67	4.364849567	0.141188353	8122.55636	6.67	-1.889228847	9.002400206	5.293304825	0.532177355	9.466349572	7.996412165								
solhe	solhe_1875_a	1875	a	-19.366776	63.52792	1.015307821	59.36783908	1.520999875	1	2.66827147	6.356181867	7.739722631	14.12043892	2	81	2	0	7	7	10	56	Sólheimajökull	144	6.85	0.94112277	0.048012923	5098.479854	6.85	-2.847089475	8.536697706	4.9698133	0.435772391	9.115356818	7.630441947								
solhe	solhe_1875_b	1875	b	-19.367391	63.527701	2.771693882	54.33992428	4.435031056	1.241176131	3.617667655	3.285691392	6.888924986	12.1704668	3	75	5	3	9	5	12	54	Sólheimajökull	144	6.81	1.703896046	0.069616735	6501.048601	6.81	-2.53053097	8.779718766	4.9698133	0.418205733	9.71231033	7.705952211								
solhe	solhe_1875_c	1875	c	-19.368733	63.527831	1	74.43824232	1.054142597	1.901713552	2.404935994	9.953047087	10.04529158	15.04348942	0	106	3	2	8	12	15	58	Sólheimajökull	144	6.96	0.911518574	0.038811285	3870.249719	6.96	-3.019793742	8.261074311	4.9698133	0.325314581	9.173535885	7.682395336								
solhe	solhe_1875_d	1875	d	-19.369535	63.528055	1.116089682	66.23464037	1.961254839	2.472917167	4.334480728	3.691470162	5.544811818	8.972415942	2	119	6	4	11	4	10	21	Sólheimajökull	144	6.68	1.103420615	0.048037183	3653.472344	6.68	-2.846671396	8.203433322	4.9698133	0.456732824	8.988939011	7.550066193								
solhe	solhe_1875_e	1875	e	-19.36961	63.5283	2.276740903	8.995060855	2.627691147	5.425020581	6.266363007	1	7.490672635	8.519073395	3	15	4	7	15	1	9	22	Sólheimajökull	144	7.1	0.586892188	0.036447108	4025.520464	7.1	-3.069441081	8.300409489	4.9698133	0.479732197	9.19686528	7.465258724								
solhe	solhe_1905_a	1905	a	-19.368392	63.52936	1	68.09449322	2.757269396	1.164105103	1.418334661	3.544636261	6.709347381	4.094220446	1	95	3	4	9	4	12	25	Sólheimajökull	114	6.6	2.554532051	0.116499953	5934.932617	6.6	-2.067513343	8.688610954	4.736198448	0.51812808	11.92700912	7.615147051								
solhe	solhe_1905_b	1905	b	-19.368392	63.52956	1.799555833	25.53608231	1.870488585	1.048625391	3.164131417	3.777715601	6.207041212	9.502995971	2	34	5	2	8	4	10	36	Sólheimajökull	114	6.88	3.372658491	0.105973177	5212.445032	6.88	-2.15439635	8.558804321	4.736198448	0.515710763	8.929773166	7.565454629								
solhe	solhe_1905_c	1905	c	-19.37036	63.52911	1	17.64451664	3.712527256	3.228927358	1.887116396	1.868401288	3.327940207	10.28210221	1	31	4	4	11	2	8	28	Sólheimajökull	114	6.76	2.06936574	0.069658212	5971.086493	6.76	-2.530010142	8.694684182	4.736198448	0.340415601	9.312705987	7.546144128								
solhe	solhe_1905_d	1905	d	-19.370808	63.52906	1	94.15808784	2.622559429	1	2.715805232	6.699376096	8.687672502	5.289010318	1	156	5	1	7	8	12	16	Sólheimajökull	114	6.66	2.004112244	0.06866356	5215.803972	6.66	-2.542575257	8.559448521	4.736198448	0.422472077	9.165037711	7.563239356								
solhe	solhe_1905_e	1905	e	-19.37115	63.528997	1.059885663	44.48570482	2.55009299	1.808314599	6.185208485	1.976134034	4.303125029	3.648061698	2	64	3	6	12	2	5	13	Sólheimajökull	114	6.5	1.768964648	0.058694016	4478.912874	6.5	-2.678093184	8.407135634	4.736198448	0.450199175	9.181630329	7.607112987								
solhe	solhe_1995_a	1995	a	-19.368627	63.531328	1	26.88995713	1.893559264	1	1.329575769	4.901037	10.52647431	6.447018023	1	33	2	1	5	5	15	15	Sólheimajökull	24	7.51	0.099013239	0	1173.149635	7.51	-4.605170186	7.067447407	3.17805383	0.23441566	9.869029526	7.32358058								
solhe	solhe_1995_b	1995	b	-19.368518	63.531238	1	61.93060728	1	1	1	1	5.848977998	12.82765581	0	83	1	1	1	0	8	23	Sólheimajökull	24	7.7	0.028608346	0	717.9886107	7.7	-4.605170186	6.576453706	3.17805383	0.29531762	9.869029526	7.32358058								
solhe	solhe_1995_c	1995	c	-19.367775	63.53121	1	14.27398513	1	1	2.530888823	6.740261551	5.938582639	17.95521132	0	16	0	1	5	7	10	39	Sólheimajökull	24	7.86	0.102287047	0	5580.61036	7.86	-4.605170186	8.627053433	3.17805383	0.295465031	9.135496688	7.230918667								
solhe	solhe_1995_d	1995	d	-19.36773	63.531155	2.169040173	8.704189919	1	1	2.552921042	1	7.203763361	7.434829681	3	11	1	0	4	0	9	28	Sólheimajökull	24	7.1	0.336016059	0	3898.311723	7.1	-4.605170186	8.268298847	3.17805383	0.340512769	9.135496688	7.230918667								
solhe	solhe_1995_e	1995	e	-19.367483	63.531168	1	17.31243375	3.660963355	1	3.107318279	1	11.99586562	7.790672937	0	22	5	1	7	1	18	31	Sólheimajökull	24	7.04	0.284470916	0	3568.661831	7.04	-4.605170186	8.179945967	3.17805383	0.365520894	9.135496688	7.230918667								
solhe	solhe_2005_a	2005	a	-19.365348	63.532954	1	62.84412542	1.723571981	1	1	1	1	1	0	100	2	0	1	0	0	0	Sólheimajökull	14	7.75	0.021089986	0	2916.321123	7.75	-4.605170186	7.978078212	2.63905733	0.121925571	11.47448495	6.839202752								
solhe	solhe_2005_b	2005	b	-19.365102	63.53296	1	45.24424695	1	1	1	1	1	1	0	67	0	0	0	0	0	0	Sólheimajökull	14	7.94	0.022133829	0	1996.146108	7.94	-4.605170186	7.598973654	2.63905733	0.125343308	14.91122945	6.818823848								
solhe	solhe_2005_c	2005	c	-19.36506	63.532957	1	37.99214211	1	1	1	1	3.55691628	5.697512849	0	54	0	0	1	0	4	10	Sólheimajökull	14	7.9	0.018036136	0	2758.869468	7.9	-4.605170186	7.922576262	2.63905733	0.125343308	14.91122945	6.818823848								
solhe	solhe_2005_d	2005	d	-19.3647292	63.532957	1.960131704	26.46702246	1.911582514	1	1	1	10.27671077	14.61121746	2	34	2	1	1	1	11	37	Sólheimajökull	14	7.72	0.03338128	0	1188.565989	7.72	-4.605170186	7.080502808	2.63905733	0.123129224	14.10193138	6.806644446								
solhe	solhe_2005_e	2005	e	-19.364423	63.532895	2.9721918	98.52724635	1	1	1.495771461	4.122334559	11.96637712	18.58958867	3	146	0	1	3	5	20	46	Sólheimajökull	14	7.7	0.054629166	0	3316.77026	7.7	-4.605170186	8.106746775	2.63905733	0.230888149	12.53870207	6.78633273								
sorap	sorap_1850_a	1850	a	12.224112	46.515806	1	39.2160918	1	1	3.620991466	1	1	3.193893674	1	55	1	0	13	0	0	21	Sorapiss Centrale	168	7.52	16.5095	1.4184	11048.08365	7.52	0.356554937	9.310012266	5.123963979	0.337324968	13.62783793	6.485062048								
sorap	sorap_1850_b	1850	b	12.224029	46.515944	1	7.652479303	1	1	2.999586289	1	1	3.782533233	1	24	0	0	6	0	0	7	Sorapiss Centrale	168	7.68	18.6368	1.2016	14494.34834	7.68	0.1919418	9.581514083	5.123963979	0.281717199	13.62783793	6.485062048								
sorap	sorap_1850_c	1850	c	12.223931	46.516092	2.152774779	52.12532775	1	2.230883715	3.181629971	1	1.994648429	4.980234149	4	67	1	4	7	0	2	11	Sorapiss Centrale	168	7.29	21.1937	1.5148	23846.37967	7.29	0.421863254	10.07938769	5.123963979	0.34363934	13.38997035	6.601903141								
sorap	sorap_1850_d	1850	d	12.223828	46.516213	1.180050155	51.69140993	1	1	3.84082661	2.682372966	5.883127987	6.465685914	3	69	0	1	5	3	9	20	Sorapiss Centrale	168	7.39	21.2239	1.6428	29740.18493	7.39	0.502470819	10.30025444	5.123963979	0.389838852	13.38997035	6.601903141								
sorap	sorap_1850_e	1850	e	12.223587	46.516306	3.106243372	78.78668622	1.978377461	1.9775419	2.699098429	1.992862801	1	3.845482195	5	119	2	2	10	2	1	25	Sorapiss Centrale	168	7.46	16.0741	0.7794	18426.1861	7.46	-0.236482116	9.821528089	5.123963979	0.357659622	12.29894353	6.721202344								
sorap	sorap_1925_a	1925	a	12.224898	46.51351	2.88708255	98.90699768	1	1.009798705	1.897544267	14.88576437	8.58473326	18.19219084	4	178	0	2	2	21	11	54	Sorapiss Centrale	93	8.23	11.8493	0.0335	2312.258946	8.23	-3.134994341	7.745980224	4.532599493	0.133405627	9.940614707	5.353275225								
sorap	sorap_1925_b	1925	b	12.224777	46.513634	1	12.33602631	1	1	1	7.42731778	4.408450595	15.77655775	0	23	1	0	1	8	7	34	Sorapiss Centrale	93	8.4	11.808	0	626.7794269	8.4	-4.605170186	6.440594687	4.532599493	0.1303147	9.530548555	5.428070962								
sorap	sorap_1925_c	1925	c	12.224578	46.513751	1	92.49058629	1.792933788	1	3.079805343	5.78263344	4.026240923	22.68472793	0	179	2	0	5	7	5	51	Sorapiss Centrale	93	8.47	11.7956	0.0291	2454.288898	8.47	-3.241632812	7.805592344	4.532599493	0.15874979	10.0005575	5.477569759								
sorap	sorap_1925_d	1925	d	12.224222	46.513994	1	25.6721576	1	1	2.438010248	2.980145393	1.437287208	19.64293293	1	39	1	0	5	3	7	77	Sorapiss Centrale	93	8.3	11.9041	0.0258	1342.835845	8.3	-3.329807386	7.202538959	4.532599493	0.140610334	9.266298803	5.51976867								
sorap	sorap_1925_e	1925	e	12.224035	46.514165	1	49.22662929	1	1	1.060601243	1	1.626631801	10.58895635	0	70	1	1	3	0	3	21	Sorapiss Centrale	93	8.15	11.9135	0.032	2273.347157	8.15	-3.170085661	7.729008543	4.532599493	0.159991023	13.13514376	5.515424207								
sorap	sorap_1985_a	1985	a	12.225448	46.513257	1.194295852	28.45010141	1	1	1	3.607406286	1	13.36361244	2	35	0	0	1	4	0	33	Sorapiss Centrale	33	8.56	11.8166	0.0186	1300.586472	8.56	-3.554348561	7.170570574	3.496507561	0.155156473	9.268753022	5.165195212								
sorap	sorap_1985_b	1985	b	12.225349	46.513091	1.412094328	33.02999908	1.309658323	1	1.073121656	2.431760009	2.922935849	13.62845231	2	46	2	0	2	4	3	48	Sorapiss Centrale	33	8.53	11.7959	0.0225	1162.479527	8.53	-3.42651519	7.058310526	3.496507561	0.147952585	9.217132564	5.047040313								
sorap	sorap_1985_c	1985	c	12.225224	46.512906	2.741736721	41.91086742	1.769052383	1	2.751775659	14.00408669	2.886830784	12.92205941	7	59	2	1	4	17	5	54	Sorapiss Centrale	33	8.34	11.9276	0.0626	2402.48402	8.34	-2.622790357	7.784258489	3.496507561	0.150827069	9.297298283	4.976150364								
sorap	sorap_1985_d	1985	d	12.225227	46.512735	1	47.33288102	1.885335149	1	2.371873671	5.640157806	4.598183602	17.73282458	0	66	2	1	3	6	8	35	Sorapiss Centrale	33	8.53	11.7622	0.008	1961.842914	8.53	-4.017383521	7.581639573	3.496507561	0.143463145	9.297298283	4.976150364								
sorap	sorap_1985_e	1985	e	12.225243	46.512561	2.403457568	49.58495509	1	1	1.630752151	9.34661429	8.465810604	21.91875565	3	73	1	1	3	10	10	39	Sorapiss Centrale	33	8.38	10.3822	0.0221	1742.082611	8.38	-3.438899249	7.462836579	3.496507561	0.147444062	9.256692939	4.839408785								
sorap	sorap_2009_a	2009	a	12.222548	46.511509	1	8.990782339	1	1	1	1	1	1	0	10	0	0	0	0	0	0	Sorapiss Centrale	9	8.51	12.0168	0.0257	1173.124409	8.51	-3.33260459	7.067425903	2.197224577	0.096551611	12.85458389	6.066935301								
sorap	sorap_2009_b	2009	b	12.222322	46.511765	1	25.85970558	1	1	1	1	1	4.043309532	0	35	0	0	1	1	1	7	Sorapiss Centrale	9	8.59	11.7271	0.01	323.837289	8.59	-3.912023005	5.780241195	2.197224577	0.101470763	13.38789385	6.038960695								
sorap	sorap_2009_c	2009	c	12.22203	46.51185	1	43.97248627	1.003854929	1	1	1	1	3.757930331	1	96	2	0	1	0	0	8	Sorapiss Centrale	9	8.51	11.7541	0	1113.181553	8.51	-4.605170186	7.014977458	2.197224577	0.106396058	12.87627255	5.913352524								
stein	stein_1875_a	1875	a	19.93458	69.3941	1	25.06459474	2.822225117	1	3.004447989	1.768350463	5.537984601	6.803551163	1	35	6	1	8	2	6	14	Steindalsbreen	144	6.21	1.436058164	0.046781473	2257.601206	6.21	-2.868545188	7.722058115	4.9698133	0.156928385	10.07929883	8.069654147								
stein	stein_1875_b	1875	b	19.93472	69.39295	1	25.39336778	1	1	1	1	1	5.589318512	0	34	0	0	1	0	0	15	Steindalsbreen	144	6.89	0.211106911	0	1037.641136	6.89	-4.605170186	6.944705278	4.9698133	0.1215668	9.139328646	8.192031304								
stein	stein_1875_c	1875	c	19.93968	69.3918	1	15.23672712	1	1	1.275998983	1	1.917537406	9.280819013	1	29	0	0	3	1	2	13	Steindalsbreen	144	6.57	0.961735666	0.049089614	1954.097853	6.57	-2.828700101	7.57768391	4.9698133	0.152009437	8.674379857	9.932749907								
stein	stein_1875_d	1875	d	19.94528	69.39162	3.563979531	30.2582874	1.999012444	1	2.879082563	1.951644227	2.703369957	3.022569137	4	53	2	0	7	2	3	19	Steindalsbreen	144	5.77	2.605003595	0.105453797	2745.674804	5.77	-2.158884858	7.917782154	4.9698133	0.319327062	9.56686916	10.74632947								
stein	stein_1875_e	1875	e	19.94695	69.39095	2.736525852	21.10959405	3.666938787	1.221573868	4.971324802	1	5.427964429	11.94681225	4	28	6	2	13	1	9	27	Steindalsbreen	144	4.56	20.13128853	0.823230267	7787.031491	4.56	-0.182445245	8.960215	4.9698133	0.375081954	9.666538913	8.230249273								
stein	stein_1915_a	1915	a	19.92987	69.39525	1	52.41548348	2.040805643	1	4.311146644	1	5.268885405	7.437292062	0	104	3	1	11	0	6	19	Steindalsbreen	104	7.02	0.22839278	0	1206.636101	7.02	-4.605170186	7.095591685	4.644390899	0.10047425	9.030636029	8.839447737								
stein	stein_1915_b	1915	b	19.9328	69.3942	1	23.51988134	1	1	1	1	1	6.131026886	0	35	0	0	0	0	1	19	Steindalsbreen	104	7.15	0.458113253	0	2675.689268	7.15	-4.605170186	7.891962296	4.644390899	0.120972506	9.555845481	7.580581625								
stein	stein_1915_c	1915	c	19.93253	69.39323	1.716797044	55.22881041	1.573259071	1.020304144	2.132120341	2.145557711	6.880039052	16.87434211	3	87	2	2	5	3	9	39	Steindalsbreen	104	7.41	0.053364411	0	1036.126359	7.41	-4.605170186	6.943244384	4.644390899	0.092706278	10.57026174	7.698788484								
stein	stein_1915_d	1915	d	19.97147	69.39172	1	47.05577822	1.018467573	1	2.589036151	1	3.811248537	12.31878778	0	62	2	0	7	1	5	24	Steindalsbreen	104	6.9	0.17852354	0	580.4460506	6.9	-4.605170186	6.363796861	4.644390899	0.737823757	12.28110168	8.691644152								
stein	stein_1915_e	1915	e	19.94317	69.3906	1	4.136260641	1	1	1	1	1	1	0	5	0	0	1	0	0	0	Steindalsbreen	104	7.17	0.250844181	0	619.2475736	7.17	-4.605170186	6.42850515	4.644390899	0.16131021	9.627367869	10.57062674								
stein	stein_1953_a	1953	a	19.92538	69.39398	1	28.5771744	2.50934352	1	3.377071586	1	7.877459178	16.23512762	1	47	5	0	7	1	11	44	Steindalsbreen	66	6.74	0.158179611	0	1413.723101	6.74	-4.605170186	7.253982	4.189654742	0.118587049	10.63339594	8.749249935								
